" Movie Title"," Distributor"," Gross"," Release"
"Blitz","Golden Village","$24,894","9/15"
"Akmareul boattda (I Saw the Devil)","Cathay","$24,707","9/15"
"Incendies","Golden Village","$24,207","8/18"
"Umizaru 3 (The Last Message)","Cathay","$23,394","5/5"
"De vrais mensonges (Full Treatment)","Golden Village","$23,383","7/7"
"The Beaver","Shaw","$22,467","6/23"
"Chalet Girl","Shaw","$20,029","9/15"
"Coursier","Cathay","$19,764","1/13"
"Wasao","Golden Village","$19,350","6/23"
"Winter's Bone","Golden Village","$18,900","2/10"
"Duk haan chau faan (All About Love)","Cathay","$18,472","3/3"
"Loong Boonmee raleuk chat (Uncle Boonmee Who Can Recall His Past Lives)","Cathay","$17,870","1/27"
"The New Daughter","Cathay","$17,088","8/18"
"La posesión de Emma Evans","Golden Village","$17,042","1/20"
"Town Creek","Cathay","$16,452","10/27"
"The Illusionist (2010)","Golden Village","$16,375","3/17"
"Kinako: Minarai keisatsuken no monogatari (Police Dog Dream)","Golden Village","$16,315","1/6"
"El Juego del ahorcado","Shaw","$15,520","9/8"
"Micmacs à tire-larigot","Cathay","$15,190","5/12"
"Genova","Cathay","$15,158","7/21"
"The Resident","Golden Village","$14,645","4/28"
"The Conspirator","Shaw","$14,139","10/6"
"Mary and Max","Cathay","$14,064","3/24"
"Freakonomics","Golden Village","$13,943","1/27"
"Rabbit Hole","Shaw","$13,654","2/17"
"Tell-Tale","Cathay","$13,565","6/28"
"De laatste dagen van Emma Blank","Cathay","$13,179","1/6"
"Made in Dagenham","Golden Village","$12,955","3/31"
"Hævnen (In a Better World)","Cathay","$11,604","5/19"
"Attack the Block","Shaw","$10,665","9/29"
"Henry's Crime","Shaw","$10,613","7/21"
"A Beautiful Life","Cathay","$10,504","7/14"
"All Good Things","Golden Village","$10,407","1/6"
"West Is West","Cathay","$9,915","7/28"
"Pinoy Sunday","Cathay","$9,894","6/16"
"Tatsumi","Golden Village","$9,877","9/15"
"My Best Bodyguard","Shaw","$9,502","4/7"
"Leun yan sui yu (Lover's Discourse)","Cathay","$8,636","1/13"
"Barney's Version","Shaw","$8,587","6/16"
"Hoshi mamoru inu","Golden Village","$8,432","11/3"
"Wake Wood","Shaw","$8,335","10/6"
"Win Win","Fox","$8,195","7/21"
"Fei Cheng Wu Rao 2 (If You Are the One 2)","Cathay","$8,154","2/3"
"Beck (2010)","Cathay","$7,984","5/19"
"Stan Helsing","Shaw","$7,687","1/27"
"POM Wonderful Presents: The Greatest Movie Ever
Sold","Golden Village","$7,352","10/6"
"Brighton Rock","Shaw","$7,180","7/28"
"Red Dog","Golden Village","$6,852","10/20"
"Boku to tsuma no 1778 no monogatari (1,778
Stories of Me and My Wife)","Golden Village","$6,709","9/15"
"Kimi ni todoke","Golden Village","$6,252","10/6"
"Restless (2011)","Sony","$6,003","12/1"
"Ashita no Joe","Golden Village","$5,955","10/20"
"Bayside Shakedown 3: Set the Guys Loose","Cathay","$5,717","6/9"
"Simon Werner a disparu... (Lights Out)","Cathay","$5,682","9/29"
"Miral","Shaw","$5,280","6/30"
"The City of Your Final Destination","Cathay","$4,821","9/8"
"African Cats","Disney","$4,626","9/22"
"Africa United","Shaw","$3,959","6/16"
