" Movie Title"," Distributor"," Gross"," Release"
"The Invisible","Roadshow","$18,840","8/9"
"Ye yan (The Banquet)","Disney","$18,477","12/6"
"Dhol","Saini","$18,024","9/20"
"The Lookout","Roadshow","$17,710","8/30"
"Fool and Final","Darshan","$16,428","5/31"
"The Ex","Roadshow","$15,953","10/25"
"Comme t'y es belle!","Champion","$15,208","4/5"
"Outsourced","n/a","$13,686","11/1"
"West","Palace","$13,417","7/5"
"Darling (2007/India)","Eros","$12,612","9/6"
"Slow Burn","Roadshow","$10,617","11/29"
"Electroma","n/a","$9,540","6/7"
"My Kid Could Paint That","Sony","$9,332","10/18"
"Fur: An Imaginary Portrait of Diane Arbus","Roadshow","$7,194","9/13"
"Farce of the Penguins","n/a","$6,832","8/2"
"Nuovomondo (The Golden Door)","Dendy","$6,535","11/22"
"Hat Trick","MG","$6,345","3/16"
"End of the Spear","Condios","$5,441","5/31"
"Canvas","AIE","$5,380","11/8"
"Air Guitar Nation","Aztec","$5,031","9/27"
"Nehlle Pe Dehlla","Saini","$4,847","3/1"
"Vitus","Hopscotch","$3,853","10/4"
"Pierrepoint - The Last Hangman","Rialto","$3,702","9/13"
"Burke & Wills","Leni Media","$2,546","4/12"
"Kya Love Story Hai","MG","$2,310","4/19"
"Buddhas Lost Children","Aztec","$2,277","10/25"
"Boxing Day","n/a","$1,985","11/22"
"Tideland","Dendy","$1,249","4/26"
"Bubble","Dendy","$1,041","3/29"
"Old Joy","n/a","$838","3/15"
