" Movie Title","Distributor","Gross","Release"
"Ashes of Time Redux","Vertigo","$57,060","7/31"
"Arropiero, el vagabundo de la muerte","Baditri","$56,355","1/23"
"La Possibilité d'une île","n/a","$54,414","5/15"
"N (Io e Napoleone)","Notro","$53,841","8/7"
"Le Voyage du ballon rouge (The Flight of the Red Balloon)","Notro","$52,341","4/17"
"Adam","Fox","$52,039","10/30"
"Revolver","Barton","$49,670","1/16"
"L'Auberge rouge","Filmax","$48,549","5/15"
"How About You","n/a","$48,137","12/25"
"I Love You Beth Cooper","Fox","$47,255","9/18"
"Petit indi (Little India)","n/a","$47,047","10/30"
"Sztuczki","Sherlock","$44,599","4/24"
"A Complete History of My Sexual Failures","Avalon","$43,739","2/13"
"Taking Woodstock","UIP","$43,338","9/25"
"Meet Bill","Filmax","$41,453","4/17"
"Vuelta Al Mundo en 80 Dias Gratis","Barton","$41,379","4/24"
"Cadillac Records","Sony","$39,781","2/20"
"El Niño pez","Wanda","$39,063","4/24"
"La Felicidad Completa","Barton","$38,839","10/2"
"Notorious (2009)","Fox","$38,793","5/8"
"El Frasco","n/a","$36,918","4/17"
"Zhan. gu (The Drummer)","Karma","$35,938","9/11"
"Tonari no Totoro (My Neighbor Totoro)","Aurum","$35,835","10/30"
"Imagine That","PPI","$35,573","10/9"
"A Clockwork Orange (re-issue)","WB","$35,485","10/23"
"Cartas para Jenny","n/a","$34,825","1/30"
"Sukalde kontuak (Secretos de cocina)","Barton","$34,004","5/22"
"La Belle personne","n/a","$33,436","5/22"
"A la deriva","n/a","$32,066","11/6"
"Henry Poole Is Here","Filmax","$29,198","5/29"
"Mein Führer - Die wirklich wahrste Wahrheit über Adolf Hitler","n/a","$27,665","8/7"
"Bullying","Filmax","$26,486","10/23"
"Cum mi-am petrecut sfarsitul lumii (The Way I Spent the End of the World)","n/a","$26,423","5/22"
"Repo: The Genetic Opera","Disney","$26,079","1/1"
"The September Issue","Avalon","$26,073","9/25"
"Nick and Norah's Infinite Playlist","Sony","$25,802","2/13"
"Animal Channel","Barton","$24,570","3/27"
"Mejor que nunca","INP","$24,295","1/30"
"Adventureland","Disney","$22,550","11/27"
"Las Manos","n/a","$22,072","4/3"
"Amazing Grace","Filmax","$21,957","9/11"
"Miss March","Fox","$21,783","8/21"
"El Otro","Pyramide","$21,067","1/23"
"Flash of Genius","UIP","$20,965","5/8"
"Naranjo en flor","n/a","$19,753","4/17"
"The Brøken","Indep.","$19,235","2/27"
"Milyang (Secret Sunshine)","n/a","$16,149","6/5"
"The Fast Runner (Atanarjuat)","Karma","$15,992","3/27"
"The Damned United","Sony","$14,643","10/2"
"Liverpool","Sagrera","$14,453","4/24"
"Son of Rambow","PPI","$14,245","1/9"
"Dance Flick","PPI","$13,935","10/30"
"Asbe du-pa","Golem","$13,753","5/22"
"Hoy no se fía, mañana
sí","Barton","$13,504","2/20"
"Fuoco su di me","Sagrera","$12,419","7/3"
"Mònica del Raval","n/a","$11,893","10/9"
"Lokas","n/a","$11,867","8/28"
"Una cierta verdad","Notro","$11,660","5/8"
"Ultimos Testigos","n/a","$11,612","5/8"
"Hollywood contra Franco","n/a","$11,361","10/16"
"Waar is het paard van Sinterklaas?","n/a","$11,170","5/15"
"Pájaros muertos (Dead Birds)","n/a","$10,125","9/18"
"Shevernatze un ángel corrupto","n/a","$9,285","10/23"
"Evangerion shin gekijôban: Jo (Evangelion: 1.0 You Are (Not) Alone)","INP","$8,834","1/30"
"Je veux voir","n/a","$8,364","6/12"
"Import/Export","INP","$7,653","1/9"
"Kantoku · Banzai!","n/a","$7,301","8/28"
"Laila's Birthday","Barton","$6,852","6/19"
"Delta","Barton","$5,969","7/3"
"Ben X","Karma","$5,841","3/27"
"La mala","n/a","$5,780","5/29"
"Li mi de cai xiang (The Equation of Love and Death)","Barton","$5,584","3/13"
"MR 73","Versus","$5,434","2/27"
"Checkpoint Rock. Canciones Desde Palestina","Barton","$5,430","10/16"
"Íntimos y extraños. 3 historias y 1/2","n/a","$5,402","10/16"
"Parque vía","Wanda","$5,279","6/19"
"Billu","n/a","$4,759","5/15"
"Shiva (2008)","Barton","$4,738","4/17"
"Un autre homme","n/a","$4,615","10/9"
"Màscares","Wanda","$4,393","10/2"
"Los ojos de Ariana","Sagrera","$3,371","7/24"
"Como Fazer Um Filme de Amor","n/a","$2,748","9/25"
"Sukai kurora (The Sky Crawlers)","n/a","$916","9/25"
"Acné","Avalon","$780","7/31"
"El Agua De La Vida","INP","$592","2/13"
"Seven Pounds","Sony","$510","1/16"
"S21: The Khmer Rouge Killing Machine","Sagrera","$472","2/20"
"La León","n/a","$450","7/17"
"Noise","INP","$421","4/3"
"La vida loca","n/a","$164","10/30"
"Morning Light","Disney","$134","7/31"
"Roman Polanski: Wanted and Desired","n/a","$39","2/13"
"Home (2009)","Karma","$17","6/5"
