" Movie Title"," Distributor"," Gross"," Release"
"pereSTROIKA - umBAU einer Wohnung","Real Fiction","$20,295","2/19"
"Maria am Wasser","Timebandits","$20,126","2/26"
"El Sistema","Novapool","$18,857","4/16"
"Mitgefühl, Weisheit und Humor (Sogyal Rinpoche - Ancient Wisdom for the Modern World)","n/a","$18,703","11/12"
"Billu","Rapid Eye","$18,156","2/12"
"Feuerherz","Senator","$17,454","1/29"
"Destere","Kinostar","$17,433","1/22"
"The Times of Harvey Milk (re-issue)","Salzgeber","$16,386","2/19"
"Ein Augenblick Freiheit","n/a","$15,932","8/13"
"Teenage Angst","Salzgeber","$15,747","1/29"
"Manon","Salzgeber","$13,328","3/1"
"Im Reich des Bösen","Mitosfilm","$13,012","1/29"
"Katyn","n/a","$12,260","9/17"
"Nuit de la glisse","Forum Films","$11,791","2/26"
"Elle s'appelle Sabine","BFILM","$11,688","1/29"
"Sari Saten","n/a","$11,589","9/24"
"Chandni Chowk to China","Rapid Eye","$11,496","1/15"
"Das Morphus-Geheimnis","Central","$11,124","1/22"
"Captain Abu Raed","MFA Film","$10,473","3/12"
"Eugen Onegin","Salzgeber","$10,198","4/5"
"Umut","Kinostar","$9,895","4/9"
"That's It, That's All.","Forum Films","$9,777","2/5"
"Ayakta Kal","Kinostar","$7,679","3/5"
"The Beaches of Agnes","n/a","$7,392","9/10"
"Disengagement","Pandora","$6,950","9/25"
"The Secret Life of Bees","Fox","$6,654","4/23"
"Muzika","Box!","$6,117","3/12"
"Idomeneo","Salzgeber","$5,813","2/1"
"Joy Division","MFA Film","$5,337","3/5"
"Faustrecht (2006)","BFILM","$3,827","1/29"
"Zuoz - Schule Der Elite","BFILM","$3,704","2/5"
"Derek","Salzgeber","$3,359","1/22"
"Machan","Fox","$3,273","5/7"
"Milyang (Secret Sunshine)","Rapid Eye","$3,152","4/16"
"Obcan Havel","BFILM","$2,624","1/29"
"Pyhän kirjan varjo (Shadow of the Holy Book)","BFILM","$2,353","2/5"
"Manda Bala (Send a Bullet)","n/a","$2,120","1/22"
"Strange Culture","BFILM","$1,305","1/29"
"Snijeg","Mitosfilm","$1,196","4/9"
