" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"4","2","Rango","UIP","$161,485","-27.0%","27","-2","$5,981","$459,170","2"
"5","1","I Am Number Four","Disney","$125,645","-56.3%","22","-5","$5,711","$521,699","2"
"6","4","Big Mommas: Like Father, Like Son","Fox","$107,489","-41.4%","14","-7","$7,678","$843,660","3"
"7","N"," Largo Winch 2: The Burma Conspiracy","Gulf","$107,391","-","20","-","$5,370","$135,534","1"
"8","3","The Rite","WB","$71,793","-62.6%","12","-12","$5,983","$339,917","2"
"9","5"," 13","Gulf","$50,895","-71.5%","24","-1","$2,121","$288,001","2"
"10","6","Drive Angry","Gulf","$38,323","-70.5%","10","-17","$3,832","$799,506","3"
"11","7","How Do You Know","Sony","$23,795","-74.7%","6","-14","$3,966","$148,195","2"
"12","9","Just Go With It","Sony","$21,226","-69.1%","3","-7","$7,075","$740,207","4"
"13","8"," Al Ragol Al Ghamed","Gulf","$20,346","-73.7%","14","-9","$1,453","$127,455","2"
"14","N"," S. Darko","Gulf","$19,708","-","11","-","$1,792","$24,777","1"
"15","10","Unknown","WB","$14,803","-65.5%","3","-3","$4,934","$669,458","4"
"16","12","Gnomeo and Juliet","Gulf","$14,205","-51.7%","6","-4","$2,368","$395,312","4"
"17","13","The King's Speech","Italian","$12,481","-37.1%","3","+1","$4,160","$515,932","7"
"18","11","The Eagle","Italian","$5,129","-83.2%","1","-7","$5,129","$232,789","3"
"19","15","Yogi Bear","WB","$2,918","-68.4%","2","-3","$1,459","$525,490","5"
"20","14","No Strings Attached","UIP","$1,623","-83.2%","1","-1","$1,623","$517,296","5"
"21","20","Tangled","Disney","$1,333","+25.8%","1","-","$1,333","$1,427,376","15"
"22","19","Harry Potter and the Deathly Hallows (Part One)","WB","$1,331","-16.5%","1","-","$1,331","$1,745,663","17"
"23","18","The Fighter","Gulf","$1,227","-41.7%","1","-","$1,227","$312,778","11"
"24","21","The Mechanic","Gulf","$984","+13.2%","1","-","$984","$1,043,402","7"
"25","16","True Grit","UIP","$847","-89.2%","1","-3","$847","$192,601","4"
"26","17"," Hello Cairo","Gulf","$245","-93.1%","1","-2","$245","$414,175","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","I Am Number Four","Disney","$287,420","-","27","-","$10,645","$360,022","1"
"2","N","Rango","UIP","$221,249","-","29","-","$7,629","$264,233","1"
"3","N","The Rite","WB","$192,000","-","24","-","$8,000","$246,553","1"
"4","2","Big Mommas: Like Father, Like Son","Fox","$183,540","-51.7%","21","-9","$8,740","$712,246","2"
"5","N"," 13","Gulf","$178,695","-","25","-","$7,148","$222,517","1"
"6","1","Drive Angry","Gulf","$129,943","-70.6%","27","-11","$4,813","$745,989","2"
"7","N","How Do You Know","Sony","$94,200","-","20","-","$4,710","$94,200","1"
"8","N"," Al Ragol Al Ghamed","Gulf","$77,444","-","23","-","$3,367","$100,724","1"
"9","3","Just Go With It","Sony","$68,614","-51.9%","10","-10","$6,861","$691,563","3"
"10","5","Unknown","WB","$42,905","-60.7%","6","-17","$7,151","$648,858","3"
"11","4","The Eagle","Italian","$30,593","-78.3%","8","-18","$3,824","$225,299","2"
"12","6","Gnomeo and Juliet","Gulf","$29,436","-67.3%","10","-17","$2,944","$379,661","3"
"13","11","The King's Speech","Italian","$19,831","+29.2%","2","-1","$9,916","$499,735","6"
"14","10","No Strings Attached","UIP","$9,675","-67.9%","2","-7","$4,838","$514,828","4"
"15","8","Yogi Bear","WB","$9,238","-80.3%","5","-8","$1,848","$522,571","4"
"16","9","True Grit","UIP","$7,870","-78.3%","4","-14","$1,968","$191,429","3"
"17","7"," Hello Cairo","Gulf","$3,545","-95.6%","3","-18","$1,182","$413,873","3"
"18","21","The Fighter","Gulf","$2,103","+277.6%","1","-","$2,103","$311,286","10"
"19","19","Harry Potter and the Deathly Hallows (Part One)","WB","$1,593","+42.7%","1","-","$1,593","$1,743,787","16"
"20","17","Tangled","Disney","$1,060","-28.2%","1","-","$1,060","$1,426,043","14"
"21","12","The Mechanic","Gulf","$869","-86.9%","1","-5","$869","$1,041,953","6"
"22","18"," Asal","Gulf","$653","-46.0%","1","-","$653","$1,048,103","10"
"23","15"," La Tarajo3 La Esteslam","Gulf","$299","-89.6%","1","-2","$299","$403,281","5"
"24","14","127 Hours","Fox","$245","-92.7%","1","-2","$245","$302,249","5"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Drive Angry","Gulf","$441,832","-","38","-","$11,627","$566,899","1"
"2","N","Big Mommas: Like Father, Like Son","Fox","$379,621","-","30","-","$12,654","$490,524","1"
"3","1","Just Go With It","Sony","$142,754","-55.9%","20","-7","$7,138","$570,408","2"
"4","N","The Eagle","Italian","$141,223","-","26","-","$5,432","$184,941","1"
"5","-","Unknown","WB","$109,174","-","23","-","$4,747","$589,241","2"
"6","3","Gnomeo and Juliet","Gulf","$90,072","-57.3%","27","-2","$3,336","$347,452","2"
"7","2"," Hello Cairo","Gulf","$79,835","-67.4%","21","+2","$3,802","$409,148","2"
"8","5","Yogi Bear","WB","$46,862","-55.0%","13","-7","$3,605","$512,414","3"
"9","4","True Grit","UIP","$36,214","-66.3%","18","-4","$2,012","$181,322","2"
"10","6","No Strings Attached","UIP","$30,101","-57.7%","9","-9","$3,345","$501,212","3"
"11","9","The King's Speech","Italian","$15,349","-45.4%","3","-1","$5,116","$473,816","5"
"12","7","The Mechanic","Gulf","$6,624","-84.8%","6","-7","$1,104","$1,040,461","5"
"13","11","Sanctum (3D)","Italian","$4,614","-76.8%","1","-14","$4,614","$677,228","4"
"14","12","127 Hours","Fox","$3,342","-79.8%","3","-4","$1,114","$301,401","4"
"15","10"," La Tarajo3 La Esteslam","Gulf","$2,875","-89.1%","3","-9","$958","$402,916","4"
"16","8","The Warrior's Way","Gulf","$2,301","-93.2%","6","-18","$384","$290,375","3"
"17","14","Tangled","Disney","$1,476","-70.5%","1","-2","$1,476","$1,424,983","13"
"18","17"," Asal","Gulf","$1,209","-59.4%","1","-","$1,209","$1,046,974","9"
"19","19","Harry Potter and the Deathly Hallows (Part One)","WB","$1,116","-52.8%","1","-","$1,116","$1,741,405","15"
"20","13","The Tourist","Gulf","$775","-88.8%","2","-2","$388","$2,133,235","12"
"21","18","The Fighter","Gulf","$557","-77.2%","1","-2","$557","$308,832","9"
"22","22","Season of the Witch","n/a","$536","-36.7%","1","-","$536","$951,578","8"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Just Go With It","Sony","$323,503","-","27","-","$11,982","$323,503","1"
"2","N"," Hello Cairo","Gulf","$244,935","-","19","-","$12,891","$307,882","1"
"3","N","Gnomeo and Juliet","Gulf","$211,007","-","29","-","$7,276","$240,511","1"
"4","N","True Grit","UIP","$107,393","-","22","-","$4,882","$133,313","1"
"5","1","Yogi Bear","WB","$104,169","-58.6%","20","-5","$5,208","$460,357","2"
"6","2","No Strings Attached","UIP","$71,217","-70.7%","18","-3","$3,957","$459,439","2"
"7","5","The Mechanic","Gulf","$43,530","-53.1%","13","-10","$3,348","$1,029,752","4"
"8","3","The Warrior's Way","Gulf","$33,778","-81.6%","24","-","$1,407","$286,593","2"
"9","8","The King's Speech","Italian","$28,102","-52.6%","4","-6","$7,026","$448,293","4"
"10","6"," La Tarajo3 La Esteslam","Gulf","$26,429","-67.0%","12","-10","$2,202","$399,244","3"
"11","4","Sanctum (3D)","Italian","$19,866","-82.8%","15","-7","$1,324","$670,749","3"
"12","7","127 Hours","Fox","$16,513","-73.3%","7","-3","$2,359","$290,922","3"
"13","14","The Tourist","Gulf","$6,936","-47.6%","4","-","$1,734","$2,131,810","11"
"14","15","Tangled","Disney","$5,004","-57.4%","3","-","$1,668","$1,423,508","12"
"15","10","Gulliver's Travels","Fox","$4,952","-81.1%","1","-5","$4,952","$1,219,146","8"
"16","9","The Killer Inside Me","Gulf","$4,846","-82.6%","6","-4","$808","$47,476","2"
"17","19"," Asal","Gulf","$2,981","-42.2%","1","-","$2,981","$1,045,391","8"
"18","21","The Fighter","Gulf","$2,445","-48.6%","3","-1","$815","$307,572","8"
"19","23","Harry Potter and the Deathly Hallows (Part One)","WB","$2,363","-21.5%","1","-","$2,363","$1,739,676","14"
"20","12","Hereafter","WB","$1,985","-86.6%","1","-2","$1,985","$222,330","6"
"21","22","Little Fockers","UIP","$1,541","-65.7%","2","-","$771","$1,020,212","9"
"22","17","Season of the Witch","n/a","$847","-91.4%","1","-5","$847","$950,806","7"
"23","16","The Dilemma","UIP","$645","-94.3%","1","-2","$645","$413,340","5"
"24","26","Carlos","Gulf","$629","+22.1%","1","-","$629","$90,943","5"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Yogi Bear","WB","$251,440","-","25","-","$10,058","$343,065","1"
"2","N","No Strings Attached","UIP","$243,134","-","21","-","$11,578","$362,473","1"
"3","N","The Warrior's Way","Gulf","$183,664","-","24","-","$7,653","$241,022","1"
"4","1","Sanctum (3D)","Italian","$115,596","-68.8%","22","-9","$5,254","$641,881","2"
"5","2","The Mechanic","Gulf","$92,809","-49.6%","23","-","$4,035","$973,276","3"
"6","3"," La Tarajo3 La Esteslam","Gulf","$80,149","-55.3%","22","-2","$3,643","$365,225","2"
"7","4","127 Hours","Fox","$61,780","-54.7%","10","-","$6,178","$269,827","2"
"8","5","The King's Speech","Italian","$59,280","-37.8%","10","-","$5,928","$412,619","3"
"9","N","The Killer Inside Me","Gulf","$27,774","-","10","-","$2,777","$40,546","1"
"10","6","Gulliver's Travels","Fox","$26,191","-63.2%","6","-1","$4,365","$1,213,477","7"
"11","N"," Had Samea Haga","Gulf","$16,273","-","10","-","$1,627","$21,976","1"
"12","14","Hereafter","WB","$14,765","-20.4%","3","-","$4,922","$219,700","5"
"13","7","Wild Target","Gulf","$14,735","-73.4%","15","-1","$982","n/a","2"
"14","12","The Tourist","Gulf","$13,243","-48.5%","4","-1","$3,311","$2,122,850","10"
"15","17","Tangled","Disney","$11,736","-20.4%","3","-2","$3,912","$1,416,079","11"
"16","9","The Dilemma","UIP","$11,396","-74.5%","3","-6","$3,799","$411,927","4"
"17","11","Season of the Witch","n/a","$9,845","-67.5%","6","-2","$1,641","$949,761","6"
"18","8","The Green Hornet","Sony","$7,085","-87.0%","3","-9","$2,362","$992,396","5"
"19","15"," Asal","Gulf","$5,161","-71.0%","1","-4","$5,161","$1,041,410","7"
"20","10"," Sammy's Adventures: The Secret Passage","Gulf","$4,868","-85.3%","7","-4","$695","$420,263","6"
"21","22","The Fighter","Gulf","$4,758","-27.3%","4","-","$1,190","$304,243","7"
"22","21","Little Fockers","UIP","$4,487","-35.0%","2","-","$2,244","$1,018,112","8"
"23","23","Harry Potter and the Deathly Hallows (Part One)","WB","$3,009","-37.7%","1","-","$3,009","$1,736,577","13"
"24","13","Last Night","Gulf","$2,723","-85.9%","6","-4","$454","$85,869","3"
"25","19","Miral","Gulf","$1,474","-86.1%","8","-6","$184","$17,873","2"
"26","24","Carlos","Gulf","$515","-85.2%","1","-4","$515","$90,042","4"
"27","16","Splinter (2008)","Gulf","$233","-98.5%","1","-10","$233","$78,046","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Sanctum (3D)","Italian","$370,411","-","31","-","$11,949","$476,201","1"
"2","1","The Mechanic","Gulf","$184,214","-57.7%","23","-2","$8,009","$834,989","2"
"3","N"," La Tarajo3 La Esteslam","Gulf","$179,086","-","24","-","$7,462","$179,086","1"
"4","N","127 Hours","Fox","$136,313","-","10","-","$13,631","$181,739","1"
"5","2","The King's Speech","Italian","$95,251","-28.5%","10","-2","$9,525","$318,910","2"
"6","4","Gulliver's Travels","Fox","$71,121","+1.4%","7","-1","$10,160","$1,172,992","6"
"7","N","Wild Target","Gulf","$55,439","-","16","-","$3,465","$80,097","1"
"8","3","The Green Hornet","Sony","$54,274","-41.6%","12","-13","$4,523","$961,029","4"
"9","5","The Dilemma","UIP","$44,661","-32.0%","9","-14","$4,962","$394,568","3"
"10","8"," Sammy's Adventures: The Secret Passage","Gulf","$33,062","-20.6%","11","-6","$3,006","$413,035","5"
"11","6","Season of the Witch","n/a","$30,303","-49.1%","8","-11","$3,788","$934,512","5"
"12","15","The Tourist","Gulf","$25,711","+36.8%","5","-2","$5,142","$2,101,681","9"
"13","10","Last Night","Gulf","$19,249","-40.9%","10","+1","$1,925","$81,465","2"
"14","12","Hereafter","WB","$18,558","-14.2%","3","-3","$6,186","$197,489","4"
"15","7"," Asal","Gulf","$17,817","-64.3%","5","-16","$3,563","$1,034,773","6"
"16","9","Splinter (2008)","Gulf","$15,933","-55.7%","11","-","$1,448","$77,738","2"
"17","13","Tangled","Disney","$14,740","-30.3%","5","-2","$2,948","$1,398,173","10"
"18","14","Morning Glory","UIP","$12,994","-37.7%","4","-7","$3,249","$262,634","4"
"19","N","Miral","Gulf","$10,574","-","14","-","$755","$15,461","1"
"20","18","Tron Legacy","Disney","$9,177","+19.2%","1","-3","$9,177","$996,633","7"
"21","16","Little Fockers","UIP","$6,901","-45.3%","2","-3","$3,451","$1,011,447","7"
"22","20","The Fighter","Gulf","$6,544","+4.3%","4","-1","$1,636","$296,765","6"
"23","21","Harry Potter and the Deathly Hallows (Part One)","WB","$4,833","+47.8%","1","-","$4,833","$1,732,044","12"
"24","17","Carlos","Gulf","$3,486","-72.4%","5","-11","$697","$89,183","3"
"25","11","The Way Back","n/a","$2,218","-92.0%","1","-10","$2,218","$157,360","3"
"26","23","Megamind","UIP","$1,742","+92.1%","1","-","$1,742","$996,492","13"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","The Mechanic","Gulf","$435,157","-","25","-","$17,406","$579,009","1"
"2","N","The King's Speech","Italian","$133,177","-","12","-","$11,098","$185,170","1"
"3","1","The Green Hornet","Sony","$92,984","-51.4%","25","-4","$3,719","$871,285","3"
"4","3","Gulliver's Travels","Fox","$70,117","-23.1%","8","-1","$8,765","$1,078,538","5"
"5","2","The Dilemma","UIP","$65,656","-62.2%","23","-4","$2,855","$325,522","2"
"6","5","Season of the Witch","n/a","$59,501","-32.2%","19","-","$3,132","$889,754","4"
"7","6"," Asal","Gulf","$49,877","-25.3%","21","+4","$2,375","$1,003,662","5"
"8","7"," Sammy's Adventures: The Secret Passage","Gulf","$41,628","-15.5%","17","+1","$2,449","$369,403","4"
"9","N","Splinter (2008)","Gulf","$35,958","-","11","-","$3,269","$54,015","1"
"10","N","Last Night","Gulf","$32,559","-","9","-","$3,618","$51,593","1"
"11","4","The Way Back","n/a","$27,573","-69.5%","11","-5","$2,507","$154,718","2"
"12","10","Hereafter","WB","$21,619","-39.1%","6","-2","$3,603","$168,558","3"
"13","14","Tangled","Disney","$21,143","+13.6%","7","+2","$3,020","$1,370,351","9"
"14","8","Morning Glory","UIP","$20,865","-56.9%","11","-8","$1,897","$243,488","3"
"15","11","The Tourist","Gulf","$18,791","-19.3%","7","-","$2,684","$2,056,975","8"
"16","12","Little Fockers","UIP","$12,615","-45.1%","5","-1","$2,523","$1,000,687","6"
"17","9","Carlos","Gulf","$12,611","-73.7%","16","+1","$788","$84,126","2"
"18","17","Tron Legacy","Disney","$7,699","-21.6%","4","-","$1,925","$982,532","6"
"19","15","Burlesque","Sony","$7,461","-51.7%","3","-","$2,487","$228,719","4"
"20","16","The Fighter","Gulf","$6,272","-57.6%","5","-","$1,254","$286,754","5"
"21","21","Harry Potter and the Deathly Hallows (Part One)","WB","$3,270","-12.9%","1","-","$3,270","$1,723,495","11"
"22","20"," Alket Moot","Gulf","$2,171","-43.5%","8","-","$271","$7,935","2"
"23","22","Megamind","UIP","$907","-25.8%","1","-","$907","$994,169","12"
"24","13"," The Big Bang (2011)","Gulf","$610","-96.9%","1","-6","$610","$139,035","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","The Green Hornet","Sony","$191,209","-56.0%","29","-10","$6,593","$723,821","2"
"2","N","The Dilemma","UIP","$173,862","-","27","-","$6,439","$231,020","1"
"3","5","Gulliver's Travels","Fox","$91,186","-0.6%","9","-8","$10,132","$983,848","4"
"4","N","The Way Back","n/a","$90,417","-","16","-","$5,651","$119,139","1"
"5","2","Season of the Witch","n/a","$87,810","-35.7%","19","-6","$4,622","$805,235","3"
"6","4"," Asal","Gulf","$66,754","-37.2%","17","-3","$3,927","$928,134","4"
"7","7"," Sammy's Adventures: The Secret Passage","Gulf","$49,270","-40.9%","16","-8","$3,079","$317,461","3"
"8","3","Morning Glory","UIP","$48,392","-57.6%","19","-6","$2,547","$212,354","2"
"9","N","Carlos","Gulf","$47,957","-","15","-","$3,197","$64,134","1"
"10","8","Hereafter","WB","$35,483","-47.2%","8","-3","$4,435","$139,007","2"
"11","11","The Tourist","Gulf","$23,284","-29.1%","7","-13","$3,326","$2,025,382","7"
"12","10","Little Fockers","UIP","$22,958","-45.1%","6","-6","$3,826","$980,632","5"
"13","6"," The Big Bang (2011)","Gulf","$19,742","-77.0%","7","-13","$2,820","$138,180","2"
"14","13","Tangled","Disney","$18,609","+21.1%","5","-1","$3,722","$1,341,353","8"
"15","9","Burlesque","Sony","$15,441","-63.2%","3","-8","$5,147","$215,429","3"
"16","14","The Fighter","Gulf","$14,795","+10.6%","5","-1","$2,959","$277,733","4"
"17","12","Tron Legacy","Disney","$9,823","-51.8%","4","-4","$2,456","$970,190","5"
"18","15","Ondine","Gulf","$5,022","-61.6%","9","-3","$558","$25,061","2"
"19","N","Casino Jack","Gulf","$4,499","-","23","-","$196","$4,499","1"
"20","N"," Alket Moot","Gulf","$3,842","-","8","-","$480","$4,972","1"
"21","17","Harry Potter and the Deathly Hallows (Part One)","WB","$3,752","-5.6%","1","-","$3,752","$1,718,739","10"
"22","20","Megamind","UIP","$1,222","-30.7%","1","-","$1,222","$993,003","11"
"23","N"," Confidences trop intimes (Intimate Strangers)","Gulf","$818","-","3","-","$273","$1,243","1"
"24","16","Solitary Man","Gulf","$237","-97.8%","1","-8","$237","$93,187","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","The Green Hornet","Sony","$434,401","-","39","-","$11,138","$434,401","1"
"2","1","Season of the Witch","n/a","$136,554","-65.7%","25","+1","$5,462","$682,792","2"
"3","N","Morning Glory","UIP","$114,141","-","25","-","$4,566","$147,342","1"
"4","2"," Asal","Gulf","$106,303","-45.3%","20","-3","$5,315","$832,180","3"
"5","3","Gulliver's Travels","Fox","$91,730","-49.8%","17","-7","$5,396","$870,667","3"
"6","N"," The Big Bang (2011)","Gulf","$85,901","-","20","-","$4,295","$111,750","1"
"7","4"," Sammy's Adventures: The Secret Passage","Gulf","$83,402","-42.0%","24","-","$3,475","$260,089","2"
"8","N","Hereafter","WB","$67,197","-","11","-","$6,109","$91,265","1"
"9","5","Burlesque","Sony","$41,917","-60.5%","11","-11","$3,811","$185,071","2"
"10","6","Little Fockers","UIP","$41,799","-52.5%","12","-4","$3,483","$948,653","4"
"11","7","The Tourist","Gulf","$32,846","-55.1%","20","-2","$1,642","$1,992,520","6"
"12","9","Tron Legacy","Disney","$20,371","-64.2%","8","-7","$2,546","$954,646","4"
"13","11","Tangled","Disney","$15,363","-37.9%","6","-3","$2,561","$1,315,625","7"
"14","10","The Fighter","Gulf","$13,376","-68.9%","6","-13","$2,229","$257,346","3"
"15","N","Ondine","Gulf","$13,077","-","12","-","$1,090","$17,445","1"
"16","8","Solitary Man","Gulf","$10,738","-81.4%","9","-16","$1,193","$92,664","2"
"17","16","Harry Potter and the Deathly Hallows (Part One)","WB","$3,975","-25.9%","1","-1","$3,975","$1,713,454","9"
"18","14","Fair Game (2010)","Gulf","$2,691","-59.2%","1","-1","$2,691","$223,352","5"
"19","12","The Chronicles of Narnia: The Voyage of the Dawn Treader","Fox","$1,955","-84.4%","1","-5","$1,955","$984,175","6"
"20","19","Megamind","UIP","$1,763","+127.5%","1","-","$1,763","$991,346","10"
"21","18"," El Lembi 8 Giga","Gulf","$1,355","+12.6%","1","-","$1,355","$852,228","7"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Season of the Witch","n/a","$398,111","-","24","-","$16,588","$502,635","1"
"2","2"," Asal","Gulf","$194,409","-40.3%","23","+2","$8,453","$690,816","2"
"3","1","Gulliver's Travels","Fox","$182,875","-58.3%","24","-16","$7,620","$759,201","2"
"4","N"," Sammy's Adventures: The Secret Passage","Gulf","$143,842","-","24","-","$5,993","$167,883","1"
"5","N","Burlesque","Sony","$106,174","-","22","-","$4,826","$106,174","1"
"6","3","Little Fockers","UIP","$87,915","-39.6%","16","-13","$5,495","$891,046","3"
"7","6","The Tourist","Gulf","$73,105","-26.2%","22","-","$3,323","$1,948,947","5"
"8","N","Solitary Man","Gulf","$57,606","-","25","-","$2,304","$77,654","1"
"9","4","Tron Legacy","Disney","$56,876","-58.3%","15","-14","$3,792","$927,272","3"
"10","5","The Fighter","Gulf","$43,021","-67.2%","19","-8","$2,264","$238,655","2"
"11","7","Tangled","Disney","$24,751","-61.0%","9","-1","$2,750","$1,297,234","6"
"12","8","The Chronicles of Narnia: The Voyage of the Dawn Treader","Fox","$12,515","-62.9%","6","-1","$2,086","$982,057","5"
"13","9"," They Wait","Gulf","$9,283","-66.2%","10","-1","$928","$51,129","2"
"14","14","Fair Game (2010)","Gulf","$6,592","-14.6%","2","-2","$3,296","$219,218","4"
"15","10"," Open Season 3","n/a","$6,390","-74.6%","8","-12","$799","$143,274","3"
"16","11","Harry Potter and the Deathly Hallows (Part One)","WB","$5,361","-55.1%","2","-","$2,681","$1,708,022","8"
"17","15","Life as We Know It","WB","$4,255","-39.8%","1","-","$4,255","$424,695","6"
"18","17"," El Lembi 8 Giga","Gulf","$1,203","-68.2%","1","-4","$1,203","$850,325","6"
"19","18","Megamind","UIP","$775","-49.7%","1","-","$775","$989,349","9"
"20","13"," Garfield's Pet Force","Gulf","$724","-92.3%","3","-9","$241","$152,431","4"
"21","20"," Lies & Illusions","Gulf","$584","-28.3%","1","-","$584","$156,510","4"
"22","N","Waiting for "Superman"","UIP","$327","-","2","-","$164","$470","1"
"23","12"," The King of Fighters","Gulf","$136","-98.8%","1","-12","$136","$95,856","3"
