" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"5","5","The A-Team","Fox","$87,348","-33.5%","14","-11","$6,239","$846,538","3"
"6","4"," Undisputed III: Redemption","Gulf","$45,786","-68.5%","20","+1","$2,289","$267,278","2"
"7","7","Killers","Gulf","$42,634","-33.1%","11","-3","$3,876","$746,415","4"
"8","8","Prince of Persia: The Sands of Time","Disney","$30,283","-41.3%","7","-5","$4,326","$2,383,919","6"
"9","N","Fireflies in the Garden","Gulf","$25,516","-","9","-","$2,835","$34,794","1"
"10","N"," El Hekaya Fiha Mena","Gulf","$23,070","-","13","-","$1,775","$33,522","1"
"11","9","She's Out of My League","UIP","$16,856","-33.0%","4","-4","$4,214","$229,793","3"
"12","N"," Giallo","Gulf","$15,765","-","10","-","$1,577","$23,639","1"
"13","N","Oceans","Gulf","$10,570","-","14","-","$755","$14,534","1"
"14","14","Robin Hood","UIP","$8,048","+11.8%","3","-1","$2,683","$1,769,753","7"
"15","12"," Majaneen Noskom","Gulf","$7,041","-5.8%","6","-","$1,174","$20,656","2"
"16","10","Cheri","Gulf","$3,978","-69.6%","6","-4","$663","$24,848","2"
"17","15","The Joneses","Italian","$3,504","-28.8%","1","-","$3,504","$52,208","3"
"18","20","Nanny McPhee and The Big Bang","UIP","$1,974","+40.0%","1","-","$1,974","$407,596","11"
"19","16","The Ghost Writer","Gulf","$1,595","-53.9%","1","-","$1,595","$109,167","4"
"20","19"," City of Life","Gulf","$1,402","-35.0%","1","-","$1,402","$647,666","10"
"21","21","How to Train Your Dragon","UIP","$1,285","+20.1%","1","-","$1,285","$1,856,670","14"
"22","17","Death at a Funeral (2010)","Sony","$1,184","-49.5%","1","-","$1,184","$304,054","4"
"23","13","The Haunting in Connecticut","Gulf","$1,099","-84.9%","1","-9","$1,099","$97,775","3"
"24","18","Iron Man 2","UIP","$1,084","-53.6%","2","-1","$542","$2,247,416","9"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","The Karate Kid","Sony","$662,209","-","28","-","$23,650","$662,209","1"
"2","N"," StreetDance 3D","n/a","$163,877","-","20","-","$8,194","$241,251","1"
"3","2","Shrek Forever After","UIP","$150,434","-49.6%","26","-1","$5,786","$2,512,417","4"
"4","N"," Undisputed III: Redemption","Gulf","$145,243","-","19","-","$7,644","$200,872","1"
"5","1","The A-Team","Fox","$131,247","-67.6%","25","-14","$5,250","$720,124","2"
"6","N","Furry Vengeance","Gulf","$121,217","-","20","-","$6,061","$176,800","1"
"7","4","Killers","Gulf","$63,678","-44.3%","14","-10","$4,548","$684,396","3"
"8","5","Prince of Persia: The Sands of Time","Disney","$51,578","-48.0%","12","-4","$4,298","$2,338,814","5"
"9","3","She's Out of My League","UIP","$25,171","-79.6%","8","-20","$3,146","$205,779","2"
"10","N","Cheri","Gulf","$13,082","-","10","-","$1,308","$18,856","1"
"11","8"," Guan lan (Kung Fu Dunk)","Gulf","$7,591","-74.0%","8","-","$949","$48,839","2"
"12","N"," Majaneen Noskom","Gulf","$7,471","-","6","-","$1,245","$11,094","1"
"13","6","The Haunting in Connecticut","Gulf","$7,284","-87.6%","10","-8","$728","$96,146","2"
"14","10","Robin Hood","UIP","$7,197","-67.5%","4","-3","$1,799","$1,758,228","6"
"15","9","The Joneses","Italian","$4,923","-81.6%","1","-10","$4,923","$47,217","2"
"16","11","The Ghost Writer","Gulf","$3,456","-71.2%","1","-10","$3,456","$106,732","3"
"17","7","Death at a Funeral (2010)","Sony","$2,344","-94.0%","1","-9","$2,344","$301,866","3"
"18","12","Iron Man 2","UIP","$2,336","-67.7%","3","-1","$779","$2,245,731","8"
"19","14"," City of Life","Gulf","$2,156","-69.6%","1","-1","$2,156","$645,517","9"
"20","17","Nanny McPhee and The Big Bang","UIP","$1,410","-16.9%","1","-","$1,410","$403,715","10"
"21","16","How to Train Your Dragon","UIP","$1,070","-38.2%","1","-","$1,070","$1,854,869","13"
"22","19"," The Secret of Moonacre","Gulf","$687","+6.5%","1","-","$687","$79,203","6"
"23","13"," Messengers 2: The Scarecrow","Gulf","$340","-95.3%","1","-9","$340","$118,618","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","The A-Team","Fox","$405,258","-","39","-","$10,391","$535,884","1"
"2","1","Shrek Forever After","UIP","$298,243","-47.8%","27","-7","$11,046","$2,183,467","3"
"3","N","She's Out of My League","UIP","$123,120","-","28","-","$4,397","$123,120","1"
"4","2","Killers","Gulf","$114,254","-62.5%","24","-2","$4,761","$531,207","2"
"5","3","Prince of Persia: The Sands of Time","Disney","$99,108","-54.3%","16","-8","$6,194","$2,226,670","4"
"6","N","The Haunting in Connecticut","Gulf","$58,486","-","18","-","$3,249","$58,486","1"
"7","4","Death at a Funeral (2010)","Sony","$38,885","-78.5%","10","-10","$3,889","$282,595","2"
"8","N"," Guan lan (Kung Fu Dunk)","Gulf","$29,169","-","8","-","$3,646","$29,169","1"
"9","N","The Joneses","Italian","$26,814","-","11","-","$2,438","$26,814","1"
"10","6","Robin Hood","UIP","$22,112","-67.5%","7","-6","$3,159","$1,739,307","5"
"11","7","The Ghost Writer","Gulf","$12,012","-81.5%","11","-10","$1,092","$97,727","2"
"12","9","Iron Man 2","UIP","$7,227","-52.6%","4","-3","$1,807","$2,238,116","7"
"13","5"," Messengers 2: The Scarecrow","Gulf","$7,185","-91.4%","10","-10","$719","$115,015","2"
"14","10"," City of Life","Gulf","$7,084","-48.7%","2","-3","$3,542","$639,174","8"
"15","8","A Nightmare on Elm Street (2010)","WB","$2,532","-95.9%","2","-13","$1,266","$434,615","3"
"16","13","How to Train Your Dragon","UIP","$1,732","-33.9%","1","-","$1,732","$1,851,399","12"
"17","14","Nanny McPhee and The Big Bang","UIP","$1,696","-20.0%","1","-1","$1,696","$401,097","9"
"18","15","Kick Ass","Gulf","$735","+1.1%","1","-","$735","$250,573","6"
"19","16"," The Secret of Moonacre","Gulf","$645","+11.8%","1","-","$645","$78,247","5"
"20","12","The Back-Up Plan","Sony","$611","-91.3%","1","-2","$611","$482,464","6"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Shrek Forever After","UIP","$571,731","-41.0%","34","-16","$16,816","$1,885,224","2"
"2","N","Killers","Gulf","$304,415","-","26","-","$11,708","$416,953","1"
"3","2","Prince of Persia: The Sands of Time","Disney","$216,784","-53.5%","24","-13","$9,033","$2,127,562","3"
"4","N","Death at a Funeral (2010)","Sony","$180,481","-","20","-","$9,024","$180,481","1"
"5","N"," Messengers 2: The Scarecrow","Gulf","$83,464","-","20","-","$4,173","$107,830","1"
"6","4","Robin Hood","UIP","$67,977","-51.7%","13","-12","$5,229","$1,717,195","4"
"7","N","The Ghost Writer","Gulf","$64,919","-","21","-","$3,091","$85,714","1"
"8","3","A Nightmare on Elm Street (2010)","WB","$61,340","-75.6%","15","-9","$4,089","$431,095","2"
"9","6","Iron Man 2","UIP","$15,239","-66.7%","7","-6","$2,177","$2,230,889","6"
"10","8"," City of Life","Gulf","$13,812","-36.8%","5","-","$2,762","$632,089","7"
"11","N"," Al Moshtaba","Gulf","$12,127","-","14","-","$866","$16,994","1"
"12","7","The Back-Up Plan","Sony","$6,994","-73.6%","3","-3","$2,331","$479,496","5"
"13","14","How to Train Your Dragon","UIP","$2,622","+59.7%","1","-1","$2,622","$1,849,667","11"
"14","10","Nanny McPhee and The Big Bang","UIP","$2,121","-48.9%","2","-","$1,061","$399,401","8"
"15","9","Kick Ass","Gulf","$727","-87.9%","1","-2","$727","$249,538","5"
"16","12"," The Secret of Moonacre","Gulf","$577","-76.5%","1","-3","$577","$77,602","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Shrek Forever After","UIP","$969,148","-","50","-","$19,383","$969,148","1"
"2","1","Prince of Persia: The Sands of Time","Disney","$465,871","-52.1%","37","-13","$12,591","$1,698,403","2"
"3","N","A Nightmare on Elm Street (2010)","WB","$251,204","-","24","-","$10,467","$251,204","1"
"4","2","Robin Hood","UIP","$140,761","-40.9%","25","-19","$5,630","$1,583,942","3"
"5","N","Kites","Gulf","$51,617","-","23","-","$2,244","$51,617","1"
"6","3","Iron Man 2","UIP","$45,815","-47.7%","13","-10","$3,524","$2,193,393","5"
"7","5","The Back-Up Plan","Sony","$26,479","-33.9%","6","-3","$4,413","$460,466","4"
"8","6"," City of Life","Gulf","$21,844","-24.0%","5","-1","$4,369","$599,461","6"
"9","13","Kick Ass","Gulf","$6,003","-43.1%","3","-5","$2,001","$245,035","4"
"10","15","Nanny McPhee and The Big Bang","UIP","$4,149","-45.0%","2","-","$2,075","$396,122","7"
"11","14","The Losers","WB","$2,834","-70.7%","1","-2","$2,834","$317,026","4"
"12","8"," The Secret of Moonacre","Gulf","$2,459","-87.6%","4","-9","$615","$75,966","3"
"13","7"," Adrenaline Khonduadsad","Gulf","$1,951","-92.2%","3","-12","$650","$35,561","2"
"14","10","How to Train Your Dragon","UIP","$1,642","-88.8%","2","-1","$821","$1,845,346","10"
"15","11"," The Forgotten Ones","Gulf","$1,024","-92.6%","1","-10","$1,024","$89,884","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Prince of Persia: The Sands of Time","Disney","$973,147","-","50","-","$19,463","$973,147","1"
"2","1","Robin Hood","UIP","$238,305","-73.8%","44","-18","$5,416","$1,443,181","2"
"3","2","Iron Man 2","UIP","$87,648","-50.4%","23","-7","$3,811","$2,147,578","4"
"4","4","Toy Story 2 (3D)","Disney","$50,800","-29.7%","9","-5","$5,644","$289,764","3"
"5","3","The Back-Up Plan","Sony","$40,071","-52.0%","9","-8","$4,452","$415,167","3"
"6","5"," City of Life","Gulf","$28,729","-46.3%","6","-5","$4,788","$577,617","5"
"7","N"," Adrenaline Khonduadsad","Gulf","$24,980","-","15","-","$1,665","$33,610","1"
"8","9"," The Secret of Moonacre","Gulf","$19,800","-52.4%","13","+3","$1,523","$73,507","2"
"9","N"," Triage","n/a","$14,733","-","6","-","$2,456","$21,071","1"
"10","12","How to Train Your Dragon","UIP","$14,612","-41.7%","3","-7","$4,871","$1,843,691","9"
"11","6"," The Forgotten Ones","Gulf","$13,740","-72.2%","11","-5","$1,249","$88,860","2"
"12","11","Clash of the Titans (2010)","WB","$12,973","-57.7%","5","-3","$2,595","$1,936,590","5"
"13","8","Kick Ass","Gulf","$10,548","-75.7%","8","-11","$1,319","$239,031","3"
"14","7","The Losers","WB","$9,684","-80.2%","3","-14","$3,228","$314,192","3"
"15","13","Nanny McPhee and The Big Bang","UIP","$7,544","-23.3%","2","-2","$3,772","$390,371","6"
"16","10"," The Grudge 3","Gulf","$7,342","-82.2%","6","-8","$1,224","$189,142","3"
"17","15","Avatar","Fox","$2,704","-22.7%","1","-","$2,704","$7,311,603","23"
"18","16","The Last Song","Disney","$1,340","-59.7%","1","-1","$1,340","$149,188","5"
"19","17","Brooklyn's Finest","Gulf","$324","-79.3%","1","-","$324","$217,543","5"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Robin Hood","UIP","$909,555","-","62","-","$14,670","$1,128,816","1"
"2","1","Iron Man 2","UIP","$176,588","-57.2%","30","-5","$5,886","$2,033,667","3"
"3","2","The Back-Up Plan","Sony","$83,429","-56.5%","17","-6","$4,908","$340,130","2"
"4","5","Toy Story 2 (3D)","Disney","$72,273","-42.9%","14","-6","$5,162","$230,454","2"
"5","8"," City of Life","Gulf","$53,484","-20.9%","11","-1","$4,862","$534,644","4"
"6","N"," The Forgotten Ones","Gulf","$49,383","-","16","-","$3,086","$68,216","1"
"7","3","The Losers","WB","$48,923","-71.9%","17","-6","$2,878","$299,552","2"
"8","4","Kick Ass","Gulf","$43,340","-66.5%","19","-6","$2,281","$222,727","2"
"9","N"," The Secret of Moonacre","Gulf","$41,553","-","10","-","$4,155","$49,721","1"
"10","7"," The Grudge 3","Gulf","$41,138","-57.0%","14","+1","$2,938","$177,115","2"
"11","6","Clash of the Titans (2010)","WB","$30,663","-71.8%","8","-7","$3,833","$1,915,897","4"
"12","10","How to Train Your Dragon","UIP","$25,071","+9.0%","10","+3","$2,507","$1,826,054","8"
"13","9","Nanny McPhee and The Big Bang","UIP","$9,838","-58.6%","4","-4","$2,460","$382,826","5"
"14","13","Date Night","Fox","$5,995","-3.2%","2","-","$2,998","$506,879","6"
"15","15","Avatar","Fox","$3,499","+8.0%","1","-","$3,499","$7,307,675","22"
"16","11","The Last Song","Disney","$3,328","-69.0%","2","-1","$1,664","$147,849","4"
"17","12","Brooklyn's Finest","Gulf","$1,568","-75.9%","1","-4","$1,568","$216,398","4"
"18","17","Shutter Island","UIP","$939","-39.9%","1","-","$939","$769,876","10"
"19","16","Green Zone","UIP","$768","-60.8%","1","-","$768","$747,178","9"
"20","18","Brothers","Gulf","$554","-60.3%","1","-","$554","$65,090","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Iron Man 2","UIP","$412,371","-62.3%","35","-18","$11,782","$1,815,786","2"
"2","N","The Back-Up Plan","Sony","$191,577","-","23","-","$8,329","$191,577","1"
"3","N","The Losers","WB","$174,013","-","23","-","$7,566","$227,598","1"
"4","N","Kick Ass","Gulf","$129,171","-","25","-","$5,167","$162,844","1"
"5","N","Toy Story 2 (3D)","Disney","$126,572","-","20","-","$6,329","$146,964","1"
"6","2","Clash of the Titans (2010)","WB","$108,673","-64.4%","15","-26","$7,245","$1,869,632","3"
"7","N"," The Grudge 3","Gulf","$95,706","-","13","-","$7,362","$123,178","1"
"8","3"," City of Life","Gulf","$67,577","-38.6%","12","-","$5,631","$457,067","3"
"9","4","Nanny McPhee and The Big Bang","UIP","$23,747","-60.4%","8","-8","$2,968","$371,594","4"
"10","6","How to Train Your Dragon","UIP","$22,998","-47.1%","7","-10","$3,285","$1,794,005","7"
"11","7","The Last Song","Disney","$10,747","-72.0%","3","-8","$3,582","$143,581","3"
"12","8","Brooklyn's Finest","Gulf","$6,514","-82.5%","5","-15","$1,303","$214,239","3"
"13","10","Date Night","Fox","$6,191","-49.7%","2","-1","$3,096","$497,417","5"
"14","5"," Labor Pains","Gulf","$4,833","-89.2%","7","-7","$690","$68,589","2"
"15","13","Avatar","Fox","$3,240","-17.9%","1","-","$3,240","$7,303,345","21"
"16","15","Green Zone","UIP","$1,958","-29.1%","1","-1","$1,958","$746,161","8"
"17","19","Shutter Island","UIP","$1,563","-0.3%","1","-","$1,563","$768,595","9"
"18","9","Brothers","Gulf","$1,397","-89.5%","1","-11","$1,397","$64,279","3"
"19","12"," Blackout (2007)","Gulf","$388","-90.3%","1","-3","$388","$37,464","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Iron Man 2","UIP","$1,095,019","-","53","-","$20,661","$1,095,019","1"
"2","1","Clash of the Titans (2010)","WB","$305,083","-72.6%","41","+2","$7,441","$1,637,503","2"
"3","-"," City of Life","Gulf","$110,011","-","12","-","$9,168","$313,204","2"
"4","4","Nanny McPhee and The Big Bang","UIP","$59,894","-31.5%","16","-5","$3,743","$336,828","3"
"5","N"," Labor Pains","Gulf","$44,538","-","14","-","$3,181","$44,538","1"
"6","3","How to Train Your Dragon","UIP","$43,443","-58.2%","17","-3","$2,555","$1,758,943","6"
"7","5","The Last Song","Disney","$38,310","-42.8%","11","-1","$3,483","$120,672","2"
"8","2","Brooklyn's Finest","Gulf","$37,221","-67.4%","20","-4","$1,861","$185,407","2"
"9","7","Brothers","Gulf","$13,282","-56.1%","12","-3","$1,107","$55,888","2"
"10","6","Date Night","Fox","$12,298","-70.6%","3","-4","$4,099","$486,865","4"
"11","10","The Bounty Hunter","Sony","$5,661","-65.9%","3","-1","$1,887","$772,333","6"
"12","8"," Blackout (2007)","Gulf","$3,989","-81.4%","4","-6","$997","$34,363","2"
"13","16","Avatar","Fox","$3,948","-6.9%","1","-","$3,948","$7,298,910","20"
"14","22","The Hurt Locker","Gulf","$2,784","+420.4%","1","-","$2,784","$197,946","12"
"15","14","Green Zone","UIP","$2,761","-56.2%","2","-","$1,381","$742,112","7"
"16","11","Alice in Wonderland (2010)","n/a","$1,968","-86.6%","2","-3","$984","$2,376,268","9"
"17","12","9","Italian","$1,911","-80.9%","2","-6","$956","$68,139","3"
"18","13","Tooth Fairy","Fox","$1,593","-77.2%","1","-2","$1,593","$383,439","5"
"19","17","Shutter Island","UIP","$1,568","-25.0%","1","-1","$1,568","$765,981","8"
"20","-"," Ma2lab harameya","Gulf","$1,380","-","1","-","$1,380","$47,325","3"
"21","19"," Hachiko: A Dog's Story","Gulf","$1,119","-11.3%","1","-","$1,119","$34,508","4"
"22","15","An Education","Gulf","$863","-83.3%","3","-4","$288","$39,000","3"
"23","23"," Dark Floors","Gulf","$516","+115.0%","1","-","$516","$96,808","5"
"24","-"," Streets of Blood","Gulf","$286","-","2","-","$143","$199,756","3"
"25","9","The Fourth Kind","Gulf","$264","-98.7%","1","-19","$264","$199,654","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Clash of the Titans (2010)","WB","$1,112,787","-","39","-","$28,533","$1,112,787","1"
"2","N","Brooklyn's Finest","Gulf","$114,007","-","24","-","$4,750","$114,007","1"
"3","1","How to Train Your Dragon","UIP","$104,021","-53.8%","20","-3","$5,201","$1,701,012","5"
"4","2","Nanny McPhee and The Big Bang","UIP","$87,421","-39.0%","21","-2","$4,163","$262,849","2"
"5","N","The Last Song","Disney","$66,935","-","12","-","$5,578","$82,365","1"
"6","4","Date Night","Fox","$41,764","-60.2%","7","-5","$5,966","$469,449","3"
"7","N","Brothers","Gulf","$30,270","-","15","-","$2,018","$30,270","1"
"8","N"," Blackout (2007)","Gulf","$21,482","-","10","-","$2,148","$21,482","1"
"9","3","The Fourth Kind","Gulf","$20,163","-84.8%","20","-6","$1,008","$190,577","2"
"10","7","The Bounty Hunter","Sony","$16,615","-70.7%","4","-4","$4,154","$760,040","5"
"11","5","Alice in Wonderland (2010)","n/a","$14,682","-82.6%","5","-3","$2,936","$2,373,011","8"
"12","8","9","Italian","$9,977","-76.8%","8","-4","$1,247","$66,003","2"
"13","9","Tooth Fairy","Fox","$6,993","-75.5%","3","-3","$2,331","$381,187","4"
"14","11","Green Zone","UIP","$6,307","-68.0%","2","-2","$3,154","$737,276","6"
"15","10","An Education","Gulf","$5,181","-75.7%","7","-5","$740","$35,660","2"
"16","14","Avatar","Fox","$4,242","-64.9%","1","-1","$4,242","$7,293,991","19"
"17","15","Shutter Island","UIP","$2,091","-81.8%","2","-1","$1,046","$763,684","7"
"18","12"," Triangle","n/a","$1,715","-91.2%","2","-3","$858","$29,442","2"
"19","17"," Hachiko: A Dog's Story","Gulf","$1,261","-80.8%","1","-5","$1,261","$32,819","3"
"20","16","Remember Me","Gulf","$1,184","-88.8%","1","-5","$1,184","$208,911","4"
"21","6","Repo Men","UIP","$667","-98.9%","2","-21","$334","$326,930","3"
"22","20","The Hurt Locker","Gulf","$535","-69.5%","1","-","$535","$193,923","11"
"23","19"," Dark Floors","Gulf","$240","-90.4%","1","-","$240","$96,000","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","How to Train Your Dragon","UIP","$224,924","-21.6%","23","-2","$9,779","$1,596,718","4"
"2","N","Nanny McPhee and The Big Bang","UIP","$143,304","-","23","-","$6,231","$143,304","1"
"3","N","The Fourth Kind","Gulf","$132,297","-","26","-","$5,088","$132,297","1"
"4","3","Date Night","Fox","$104,894","-44.2%","12","-15","$8,741","$411,345","2"
"5","4","Alice in Wonderland (2010)","n/a","$84,365","-6.0%","8","-4","$10,546","$2,319,196","7"
"6","2","Repo Men","UIP","$60,898","-69.3%","23","-1","$2,648","$307,254","2"
"7","7","The Bounty Hunter","Sony","$56,701","-16.3%","8","-2","$7,088","$718,350","4"
"8","N","9","Italian","$43,018","-","12","-","$3,585","$43,018","1"
"9","5","Tooth Fairy","Fox","$28,535","-61.3%","6","-10","$4,756","$373,120","3"
"10","N","An Education","Gulf","$21,314","-","12","-","$1,776","$21,314","1"
"11","9","Green Zone","UIP","$19,676","-4.9%","4","-1","$4,919","$721,711","5"
"12","N"," Triangle","n/a","$19,480","-","5","-","$3,896","$19,480","1"
"13","6"," The Descent: Part 2","Gulf","$19,397","-72.1%","15","-5","$1,293","$119,827","2"
"14","15","Avatar","Fox","$12,072","+116.6%","2","+1","$6,036","$7,288,228","18"
"15","12","Shutter Island","UIP","$11,484","-16.9%","3","+1","$3,828","$756,044","6"
"16","8","Remember Me","Gulf","$10,595","-67.1%","6","-13","$1,766","$201,771","3"
"17","10"," Hachiko: A Dog's Story","Gulf","$6,551","-60.4%","6","-","$1,092","$28,937","2"
"18","-"," Alatriste","Italian","$2,998","-","1","-","$2,998","$143,750","3"
"19","11"," Dark Floors","Gulf","$2,510","-82.4%","1","-9","$2,510","$95,760","3"
"20","19","The Hurt Locker","Gulf","$1,756","+0.8%","1","-","$1,756","$192,988","10"
"21","17"," Newcastle","n/a","$33","-99.0%","1","-4","$33","$4,567","2"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","How to Train Your Dragon","UIP","$286,923","-15.3%","25","-2","$11,477","$1,232,864","3"
"2","N","Repo Men","UIP","$198,099","-","24","-","$8,254","$198,099","1"
"3","N","Date Night","Fox","$187,867","-","27","-","$6,958","$262,714","1"
"4","4","Alice in Wonderland (2010)","n/a","$89,778","-32.0%","12","+2","$7,482","$2,234,832","6"
"5","2","Tooth Fairy","Fox","$73,737","-60.3%","16","-8","$4,609","$333,254","2"
"6","N"," The Descent: Part 2","Gulf","$69,561","-","20","-","$3,478","$69,561","1"
"7","3","The Bounty Hunter","Sony","$67,733","-51.4%","10","-7","$6,773","$634,172","3"
"8","5","Remember Me","Gulf","$32,244","-69.8%","19","-4","$1,697","$180,112","2"
"9","7","Green Zone","UIP","$20,690","-70.6%","5","-13","$4,138","$694,101","4"
"10","N"," Hachiko: A Dog's Story","Gulf","$16,554","-","6","-","$2,759","$16,554","1"
"11","9"," Dark Floors","Gulf","$14,262","-74.7%","10","-","$1,426","$87,155","2"
"12","10","Shutter Island","UIP","$13,812","-53.7%","2","-4","$6,906","$739,334","5"
"13","N","Black Dynamite","n/a","$12,394","-","11","-","$1,127","$17,183","1"
"14","6","The Haunting of Molly Hartley","Gulf","$7,798","-90.1%","11","-9","$709","$111,269","2"
"15","12","Avatar","Fox","$5,573","-48.7%","1","-1","$5,573","$7,271,196","17"
"16","13","Cop Out","WB","$3,496","-64.8%","1","-","$3,496","$507,959","5"
"17","N"," Newcastle","n/a","$3,236","-","5","-","$647","$4,535","1"
"18","8","Daybreakers","Gulf","$2,668","-95.3%","5","-19","$534","$284,994","3"
"19","14","The Hurt Locker","Gulf","$1,743","-78.6%","1","-1","$1,743","$190,424","9"
"20","11","The Road","Gulf","$340","-97.6%","1","-11","$340","$74,722","3"
"21","N"," Samson and Delilah","Gulf","$131","-","1","-","$131","$131","1"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","How to Train Your Dragon","UIP","$338,812","-5.7%","27","-1","$12,549","$797,798","2"
"2","N","Tooth Fairy","Fox","$185,779","-","24","-","$7,741","$237,426","1"
"3","2","The Bounty Hunter","Sony","$139,236","-51.8%","17","-7","$8,190","$515,754","2"
"4","3","Alice in Wonderland (2010)","n/a","$131,958","-26.6%","10","-10","$13,196","$2,057,000","5"
"5","N","Remember Me","Gulf","$106,814","-","23","-","$4,644","$106,814","1"
"6","N","The Haunting of Molly Hartley","Gulf","$78,565","-","20","-","$3,928","$78,565","1"
"7","5","Green Zone","UIP","$70,479","-40.5%","18","-6","$3,916","$650,081","3"
"8","4","Daybreakers","Gulf","$57,143","-65.8%","24","-","$2,381","$265,303","2"
"9","N"," Dark Floors","Gulf","$56,404","-","10","-","$5,640","$56,404","1"
"10","6","Shutter Island","UIP","$29,840","-47.8%","6","-7","$4,973","$711,490","4"
"11","7","The Road","Gulf","$14,424","-66.4%","12","-1","$1,202","$70,467","2"
"12","9","Avatar","Fox","$10,869","-25.1%","2","-1","$5,435","$7,263,151","16"
"13","8","Cop Out","WB","$9,941","-64.0%","1","-7","$9,941","$500,909","4"
"14","10","The Hurt Locker","Gulf","$8,159","-40.0%","2","-1","$4,080","$186,002","8"
"15","18","The Spy Next Door","Gulf","$4,717","-11.5%","2","-3","$2,359","$740,937","8"
"16","22","Invictus","WB","$1,764","-21.5%","1","-","$1,764","$119,506","5"
"17","20","Percy Jackson & The Olympians: The Lightning Thief","Fox","$1,732","-56.5%","1","-2","$1,732","$257,582","6"
"18","11","Dear John","Gulf","$1,650","-82.7%","2","-5","$825","$156,577","4"
"19","13","Edge of Darkness","Gulf","$1,199","-85.9%","1","-6","$1,199","$569,429","5"
"20","12"," Amir El Bihar","Gulf","$673","-92.2%","1","-8","$673","$644,611","6"
"21","19"," Five Minutes of Heaven","Gulf","$370","-91.2%","1","-7","$370","$26,361","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","How to Train Your Dragon","UIP","$359,169","-","28","-","$12,827","$359,169","1"
"2","N","The Bounty Hunter","Sony","$288,594","-","24","-","$12,025","$288,594","1"
"3","1","Alice in Wonderland (2010)","n/a","$179,865","-50.9%","20","-6","$8,993","$1,871,547","4"
"4","N","Daybreakers","Gulf","$167,128","-","24","-","$6,964","$167,128","1"
"5","2","Green Zone","UIP","$118,473","-64.5%","24","-1","$4,936","$539,327","2"
"6","3","Shutter Island","UIP","$57,201","-57.2%","13","-12","$4,400","$662,695","3"
"7","N","The Road","Gulf","$42,882","-","13","-","$3,299","$42,882","1"
"8","4","Cop Out","WB","$27,595","-72.5%","8","-14","$3,449","$481,731","3"
"9","6","Avatar","Fox","$14,519","-68.8%","3","-3","$4,840","$7,246,647","15"
"10","11","The Hurt Locker","Gulf","$13,602","-27.6%","3","-2","$4,534","$172,218","7"
"11","8","Dear John","Gulf","$9,538","-74.5%","7","-8","$1,363","$149,948","3"
"12","10"," Amir El Bihar","Gulf","$8,650","-66.7%","9","-4","$961","$640,714","5"
"13","9","Edge of Darkness","Gulf","$8,485","-71.1%","7","-9","$1,212","$564,766","4"
"14","7"," Hush (2009)","Gulf","$8,469","-80.9%","11","-1","$770","$64,109","2"
"15","5","Serious Moonlight","Gulf","$7,600","-84.8%","10","-5","$760","$74,552","2"
"16","16","My Name is Khan","Fox","$7,102","-46.4%","3","-4","$2,367","$2,109,306","7"
"17","N","Good Hair","n/a","$5,912","-","3","-","$1,971","$5,912","1"
"18","12","The Spy Next Door","Gulf","$5,331","-69.4%","5","-5","$1,066","$734,403","7"
"19","14"," Five Minutes of Heaven","Gulf","$4,179","-71.4%","8","-2","$522","$24,446","2"
"20","17","Percy Jackson & The Olympians: The Lightning Thief","Fox","$3,983","-57.5%","3","-1","$1,328","$253,710","5"
"21","15"," From Within","n/a","$2,415","-82.9%","3","-2","$805","$21,396","2"
"22","18","Invictus","WB","$2,246","-63.4%","1","-1","$2,246","$116,876","4"
