" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"-","N","Push","Gulf","$246,990","-","20","-","$12,350","$310,751","1","USA"
"-","N","Paul Blart: Mall Cop","Sony","$239,398","-","19","-","$12,600","$239,398","1","USA"
"-","1","Fast and Furious","UIP","$147,728","-59.9%","21","-4","$7,035","$2,018,737","3","USA"
"-","2","Hannah Montana The Movie","n/a","$107,984","-40.9%","16","-2","$6,749","$337,294","2","USA"
"-","N","The Uninvited","UIP","$101,620","-","20","-","$5,081","$135,001","1","USA"
"-","5","Monsters Vs. Aliens","UIP","$68,377","-21.2%","13","-3","$5,260","$713,477","4","USA"
"-","6"," Al Dadda Doody","n/a","$48,027","-40.7%","12","-4","$4,002","$387,594","3","Unknown"
"-","N","The Other End of the Line","Gulf","$43,320","-","12","-","$3,610","$58,751","1","USA"
"-","3","The Last House on the Left (2009)","Gulf","$39,390","-73.0%","19","-1","$2,073","$241,338","2","USA"
"-","7"," Arn - Tempelriddaren","n/a","$17,940","-72.3%","9","-1","$1,993","$110,168","2","Denmark, Finland, Germany, Norway, Sweden, UK"
"-","4","Dragonball Evolution","Fox","$15,251","-85.1%","9","-9","$1,695","$147,892","2","USA"
"-","N"," Gnomes and Trolls: The Forest Trial","n/a","$10,437","-","6","-","$1,740","$13,125","1","Sweden"
"-","10","Duplicity","UIP","$8,032","-43.9%","3","-1","$2,677","$496,149","5","Germany, USA"
"-","8"," Whatever Lola Wants","Gulf","$5,022","-77.1%","4","-8","$1,256","$38,872","2","Canada, France"
"-","13","He's Just Not That Into You","Italian","$4,751","-48.8%","2","-","$2,376","$473,377","6","Germany, USA"
"-","11","Defiance","Gulf","$3,432","-75.9%","1","-7","$3,432","$316,375","4","USA"
"-","18","Slumdog Millionaire","Gulf","$2,305","-2.3%","1","-","$2,305","$1,311,882","14","UK, USA"
"-","9","The Boat That Rocked","UIP","$2,275","-86.4%","3","-14","$758","$25,039","2","Germany, UK"
"-","15","Hotel for Dogs","UIP","$2,215","-42.4%","1","-1","$2,215","$370,047","7","Germany, USA"
"-","12","Shortcut to Happiness (a.k.a. The Devil and Daniel Webster)","Gulf","$1,919","-82.3%","1","-6","$1,919","$61,183","3","USA"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week"," Production Country",""
"1","1","Fast and Furious","UIP","$367,946","-67.6%","25","-4","$14,718","$1,828,064","2","USA"
"2","N","Hannah Montana The Movie","n/a","$182,769","-","18","-","$10,154","$209,069","1","USA"
"3","N","The Last House on the Left (2009)","Gulf","$146,029","-","20","-","$7,301","$185,441","1","USA"
"4","N","Dragonball Evolution","Fox","$102,337","-","18","-","$5,685","$125,759","1","USA"
"5","2","Monsters Vs. Aliens","UIP","$86,736","-43.2%","16","-3","$5,421","$624,660","3","USA"
"6","3"," Al Dadda Doody","n/a","$81,011","-47.0%","16","-4","$5,063","$307,496","2","Unknown"
"7","N"," Arn - Tempelriddaren","n/a","$64,818","-","10","-","$6,482","$85,722","1","Denmark, Finland, Germany, Norway, Sweden, UK"
"8","N"," Whatever Lola Wants","Gulf","$21,894","-","12","-","$1,825","$31,893","1","Canada, France"
"9","N","The Boat That Rocked","UIP","$16,721","-","17","-","$984","$21,879","1","Germany, UK"
"10","6","Duplicity","UIP","$14,325","-54.5%","4","-4","$3,581","$485,539","4","Germany, USA"
"11","4","Defiance","Gulf","$14,229","-67.4%","8","-11","$1,779","$311,886","3","USA"
"12","-","Shortcut to Happiness (a.k.a. The Devil and Daniel Webster)","Gulf","$10,821","-","7","-","$1,546","$58,199","2","USA"
"13","9","He's Just Not That Into You","Italian","$9,287","-48.2%","2","-3","$4,644","$466,554","5","Germany, USA"
"14","N"," Noktet Rogoa","Gulf","$9,026","-","10","-","$903","$12,106","1","Unknown"
"15","12","Hotel for Dogs","UIP","$3,846","-64.6%","2","-1","$1,923","$366,926","6","Germany, USA"
"16","13"," Fade to Black (2006)","Gulf","$2,721","-69.1%","5","-1","$544","$16,252","2","Unknown"
"17","7","12 Rounds","Fox","$2,386","-91.8%","1","-16","$2,386","$240,914","3","USA"
"18","16","Slumdog Millionaire","Gulf","$2,359","-13.6%","1","-","$2,359","$1,308,339","13","UK, USA"
"19","11"," Niko - Lentäjän poika (Niko & The Way to the Stars)","n/a","$1,462","-90.5%","1","-5","$1,462","$22,387","2","Denmark, Finland, Germany, Ireland"
"20","17","Watchmen","UIP","$1,133","-50.1%","1","-","$1,133","$506,821","7","USA"
"21","18","Friday the 13th (2009)","UIP","$1,122","-3.4%","1","-1","$1,122","$392,837","5","USA"
"22","8","New in Town","Gulf","$1,046","-95.7%","1","-14","$1,046","$141,006","3","USA"
"23","14"," Cabaret","n/a","$761","-87.7%","1","-2","$761","$74,276","3","Unknown"
"24","19","What Just Happened?","Gulf","$310","-66.5%","1","-","$310","$141,111","7","USA"
"25","21"," Alone in the Dark 2","Gulf","$123","-60.2%","1","-","$123","$133,867","4","Unknown"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week"," Production Country",""
"1","N","Fast and Furious","UIP","$1,137,019","-","29","-","$39,208","$1,137,019","1","USA"
"2","1","Monsters Vs. Aliens","UIP","$152,768","-37.8%","19","-1","$8,040","$469,731","2","USA"
"3","N"," Al Dadda Doody","n/a","$152,701","-","20","-","$7,635","$152,701","1","Unknown"
"4","2","Defiance","Gulf","$43,668","-76.9%","19","-1","$2,298","$276,532","2","USA"
"5","N"," The Devil and Daniel Webster","Gulf","$32,439","-","7","-","$4,634","$32,439","1","Unknown"
"6","6","Duplicity","UIP","$31,492","-57.6%","8","-9","$3,937","$454,212","3","Germany, USA"
"7","3","12 Rounds","Fox","$28,968","-80.7%","17","-2","$1,704","$223,609","2","USA"
"8","5","New in Town","Gulf","$24,401","-69.4%","15","-4","$1,627","$129,682","2","USA"
"9","8","He's Just Not That Into You","Italian","$17,930","-55.1%","5","-4","$3,586","$444,851","4","Germany, USA"
"10","4"," It's Alive","n/a","$17,467","-78.5%","11","-7","$1,588","$121,768","2","Unknown"
"11","N"," Niko - Lentäjän poika (Niko & The Way to the Stars)","n/a","$15,346","-","6","-","$2,558","$15,346","1","Denmark, Finland, Germany, Ireland"
"12","9","Hotel for Dogs","UIP","$10,876","-58.4%","3","-3","$3,625","$356,366","5","Germany, USA"
"13","N"," Fade to Black (2006)","Gulf","$8,817","-","6","-","$1,470","$8,817","1","Unknown"
"14","7"," Cabaret","n/a","$6,201","-87.0%","3","-10","$2,067","$70,792","2","Unknown"
"15","10","Race to Witch Mountain","n/a","$5,905","-68.8%","2","-2","$2,953","$511,686","5","USA"
"16","-","Slumdog Millionaire","Gulf","$2,729","-","1","-","$2,729","$1,304,154","12","UK, USA"
"17","-","Watchmen","UIP","$2,271","-27.5%","1","-","$2,271","$504,450","6","USA"
"18","11","Friday the 13th (2009)","UIP","$1,161","-88.4%","2","-4","$581","$390,648","4","USA"
"19","-","What Just Happened?","Gulf","$926","-50.3%","1","-","$926","$140,438","6","USA"
"20","-","My Mom's New Boyfriend (a.k.a. Homeland Security)","n/a","$726","-26.2%","1","-","$726","$168,038","11","Germany, USA"
"21","-"," Alone in the Dark 2","Gulf","$309","-","1","-","$309","$133,527","3","Unknown"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week"," Production Country",""
"1","N","Monsters Vs. Aliens","UIP","$245,475","-","20","-","$12,274","$245,475","1","USA"
"2","N","Defiance","Gulf","$188,788","-","20","-","$9,439","$188,788","1","USA"
"3","N","12 Rounds","Fox","$150,235","-","19","-","$7,907","$150,235","1","USA"
"4","N"," It's Alive","n/a","$81,039","-","18","-","$4,502","$81,039","1","Unknown"
"5","N","New in Town","Gulf","$79,605","-","19","-","$4,190","$79,605","1","USA"
"6","1","Duplicity","UIP","$74,250","-71.7%","17","-3","$4,368","$399,561","2","Germany, USA"
"7","N"," Cabaret","n/a","$47,618","-","13","-","$3,663","$47,618","1","Unknown"
"8","-","He's Just Not That Into You","Italian","$39,910","-56.6%","9","-7","$4,434","$411,586","3","Germany, USA"
"9","-","Hotel for Dogs","UIP","$26,151","-58.4%","6","-9","$4,359","$333,504","4","Germany, USA"
"10","-","Race to Witch Mountain","n/a","$18,940","-71.5%","4","-11","$4,735","$497,174","4","USA"
"11","-","Friday the 13th (2009)","UIP","$10,009","-87.6%","6","-14","$1,668","$385,957","3","USA"
"-","-"," Mnahy","n/a","$7,259","-84.3%","3","-7","$2,420","$199,368","3","Unknown"
"-","-","Marley and Me","n/a","$5,094","-64.7%","1","-2","$5,094","$399,539","5","USA"
"-","-","The Pink Panther 2","n/a","$3,761","-58.4%","1","-","$3,761","$846,694","8","USA"
"-","-","Watchmen","UIP","$3,132","-19.0%","1","-","$3,132","$501,161","5","USA"
"-","-"," Nems bond","n/a","$2,314","-82.7%","1","-4","$2,314","$198,458","4","Unknown"
"-","-","What Just Happened?","Gulf","$1,864","+21.4%","1","-","$1,864","$139,194","5","USA"
"-","-"," Al Ghaba","n/a","$1,421","-","1","-","$1,421","$27,361","2","Unknown"
"-","-","My Mom's New Boyfriend (a.k.a. Homeland Security)","n/a","$984","-45.3%","1","-","$984","$166,871","10","Germany, USA"
"-","-","Gran Torino","n/a","$730","-95.6%","1","-5","$730","$263,940","4","Australia, USA"
"-","-","Twilight","n/a","$596","-58.9%","1","-","$596","$1,257,768","18","USA"
"-","-"," Garfield's Fun Fest","n/a","$565","-65.3%","1","-","$565","$124,361","7","South Korea, USA"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week"," Production Country",""
"1","N","Duplicity","UIP","$262,504","-","20","-","$13,125","$262,504","1","Germany, USA"
"-","2","He's Just Not That Into You","Italian","$91,944","-49.0%","16","-4","$5,747","$338,134","2","Germany, USA"
"-","1","Friday the 13th (2009)","UIP","$80,567","-63.4%","20","-","$4,028","$349,896","2","USA"
"-","4","Race to Witch Mountain","n/a","$66,340","-29.1%","15","-3","$4,423","$457,618","3","USA"
"-","5","Hotel for Dogs","UIP","$62,796","-20.4%","15","-2","$4,186","$296,951","3","Germany, USA"
"-","3"," Mnahy","n/a","$46,211","-52.6%","10","-10","$4,621","$180,124","2","Unknown"
"-","9","Slumdog Millionaire","Gulf","$17,692","-44.1%","10","-2","$1,769","$1,286,846","10","UK, USA"
"-","7","Gran Torino","n/a","$16,636","-60.0%","6","-3","$2,773","$257,382","3","Australia, USA"
"-","N","Henry Poole Is Here","n/a","$16,323","-","7","-","$2,332","$16,323","1","USA"
"-","10","Marley and Me","n/a","$14,421","-39.4%","3","-2","$4,807","$388,949","4","USA"
"-","8","Trade","n/a","$14,353","-60.0%","8","-","$1,794","$63,789","2","Germany, USA"
"-","6"," Nems bond","n/a","$13,381","-69.1%","5","-9","$2,676","$192,154","3","Unknown"
"-","14","The Pink Panther 2","n/a","$9,033","-12.7%","1","-1","$9,033","$840,129","7","USA"
"-","11","Jonas Brothers: The 3D Concert Experience","n/a","$7,822","-65.7%","4","-4","$1,956","$33,794","2","USA"
"-","12","Watchmen","UIP","$3,867","-74.6%","1","-13","$3,867","$496,468","4","USA"
"-","18","My Mom's New Boyfriend (a.k.a. Homeland Security)","n/a","$1,798","-0.4%","1","-","$1,798","$165,388","9","Germany, USA"
"-","20"," Garfield's Fun Fest","n/a","$1,627","+16.3%","1","-","$1,627","$123,280","6","South Korea, USA"
"-","16","What Just Happened?","Gulf","$1,535","-64.5%","1","-1","$1,535","$136,833","4","USA"
"-","22","Twilight","n/a","$1,450","+30.8%","1","-","$1,450","$1,256,608","17","USA"
"-","19","Madagascar: Escape 2 Africa","n/a","$1,239","-19.4%","1","-","$1,239","$1,908,261","18","USA"
"-","13","Midnight Meat Train","n/a","$152","-98.6%","1","-11","$152","$119,803","3","USA"
" TW"," LW"," Movie"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week"," Production Country",""
"1","N","Friday the 13th (2009)","$219,987","-","20","-","$10,999","$219,987","1","USA"
"2","N","He's Just Not That Into You","$180,290","-","20","-","$9,015","$180,290","1","Germany, USA"
"3","N"," Mnahy","$97,506","-","20","-","$4,875","$97,506","1","Unknown"
"4","1","Race to Witch Mountain","$93,505","-58.6%","18","-2","$5,195","$366,611","2","USA"
"5","3","Hotel for Dogs","$78,836","-36.1%","17","-2","$4,637","$221,415","2","Germany, USA"
"6","4"," Nems bond","$43,274","-52.1%","14","-","$3,091","$165,189","2","Unknown"
"7","2","Gran Torino","$41,534","-71.5%","9","-10","$4,615","$225,430","2","Australia, USA"
"8","N","Trade","$35,902","-","8","-","$4,488","$35,902","1","Germany, USA"
"9","8","Slumdog Millionaire","$31,642","-23.9%","12","+1","$2,637","$1,259,005","9","UK, USA"
"10","6","Marley and Me","$23,780","-63.6%","5","-7","$4,756","$366,715","3","USA"
"11","N","Jonas Brothers: The 3D Concert Experience","$22,812","-","8","-","$2,852","$22,812","1","USA"
"12","7","Watchmen","$15,245","-74.0%","14","-10","$1,089","$487,972","3","USA"
"13","5","Midnight Meat Train","$10,762","-87.1%","12","-6","$897","$115,880","2","USA"
"14","9","The Pink Panther 2","$10,352","-57.6%","2","-3","$5,176","$829,372","6","USA"
"15","12"," The Curious Case of Benjamin Button","$4,566","-51.4%","1","-1","$4,566","$615,943","5","USA"
"16","10","What Just Happened?","$4,329","-79.2%","2","-12","$2,165","$134,022","3","USA"
"17","15","Confessions of a Shopaholic","$3,506","-38.7%","1","-","$3,506","$361,219","5","USA"
"18","-","My Mom's New Boyfriend (a.k.a. Homeland Security)","$1,806","-13.1%","1","-","$1,806","$163,146","8","Germany, USA"
"19","-","Madagascar: Escape 2 Africa","$1,538","-10.1%","1","-","$1,538","$1,906,696","17","USA"
"20","17"," Garfield's Fun Fest","$1,399","-42.4%","1","-","$1,399","$121,299","5","South Korea, USA"
"21","14","Bella","$1,139","-80.3%","1","-3","$1,139","$9,122","2","Mexico, USA"
"22","-","Twilight","$1,109","-21.3%","1","-","$1,109","$1,254,666","16","USA"
"23","-","Role Models","$494","-66.9%","1","-","$494","$135,192","6","Germany, USA"
"24","-","The Unborn (2009)","$400","-77.5%","1","-","$400","$512,033","7","USA"
"25","-"," Day of the Dead (2008)","$65","-92.9%","1","-2","$65","$223,460","4","USA"
" TW"," LW"," Movie"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week"," Production Country",""
"1","N","Race to Witch Mountain","$226,021","-","20","-","$11,301","$226,021","1","USA"
"2","N","Gran Torino","$145,780","-","19","-","$7,673","$145,780","1","Australia, USA"
"3","N","Hotel for Dogs","$123,271","-","19","-","$6,488","$123,271","1","Germany, USA"
"4","N"," Nems bond","$90,288","-","14","-","$6,449","$90,298","1","Unknown"
"5","N","Midnight Meat Train","$83,488","-","18","-","$4,638","$83,488","1","USA"
"6","2","Marley and Me","$65,270","-69.5%","12","-7","$5,439","$323,910","2","USA"
"7","1","Watchmen","$58,569","-82.9%","24","-16","$2,440","$455,000","2","USA"
"8","4","Slumdog Millionaire","$41,583","-44.3%","11","-","$3,780","$1,216,212","8","UK, USA"
"9","6","The Pink Panther 2","$24,431","-61.9%","5","-","$4,886","$813,440","5","USA"
"10","3","What Just Happened?","$20,769","-75.4%","14","-","$1,484","$123,938","2","USA"
"11","N","Finding Amanda","$12,251","-","6","-","$2,042","$12,251","1","USA"
"12","7"," The Curious Case of Benjamin Button","$9,393","-82.9%","2","-5","$4,697","$607,861","4","USA"
"13","5","The International","$9,365","-86.7%","2","-9","$4,683","$395,955","3","Germany, UK, USA"
"14","N","Bella","$5,784","-","4","-","$1,446","$5,784","1","Mexico, USA"
"15","-","Confessions of a Shopaholic","$5,719","-83.9%","1","-4","$5,719","$355,716","4","USA"
"16","-","Yes Man","$2,739","-67.9%","1","-","$2,739","$738,370","8","USA"
"17","-"," Garfield's Fun Fest","$2,427","-90.4%","1","-7","$2,427","$119,557","4","South Korea, USA"
"-","-","My Mom's New Boyfriend (a.k.a. Homeland Security)","$2,079","-1.0%","1","-1","$2,079","$160,668","7","Germany, USA"
"-","-","The Unborn (2009)","$1,781","-36.1%","1","-1","$1,781","$511,120","6","USA"
"-","-","Madagascar: Escape 2 Africa","$1,710","-40.4%","1","-","$1,710","$1,904,454","16","USA"
"-","-","Role Models","$1,492","-5.0%","1","-1","$1,492","$134,191","5","Germany, USA"
"-","-","Twilight","$1,409","-33.9%","1","-1","$1,409","$1,253,091","15","USA"
"-","8"," Day of the Dead (2008)","$916","-98.0%","3","-14","$305","$223,008","3","USA"
"-","-","Penelope","$340","-96.4%","1","-5","$340","$62,597","3","UK, USA"
" TW"," LW"," Movie"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week"," Production Country",""
"1","N","Watchmen","$341,873","-","40","-","$8,547","$341,873","1","USA"
"2","N","Marley and Me","$214,211","-","19","-","$11,274","$214,211","1","USA"
"3","N","What Just Happened?","$84,534","-","14","-","$6,038","$84,534","1","USA"
"4","4","Slumdog Millionaire","$74,614","-20.4%","11","-","$6,783","$1,155,929","7","UK, USA"
"5","1","The International","$70,626","-69.8%","11","-8","$6,421","$368,334","2","Germany, UK, USA"
"6","6","The Pink Panther 2","$64,100","-22.3%","5","-2","$12,820","$778,676","4","USA"
"7","3"," The Curious Case of Benjamin Button","$54,764","-57.2%","7","-8","$7,823","$585,199","3","USA"
"8","2"," Day of the Dead (2008)","$45,924","-65.4%","17","-3","$2,701","$211,787","2","USA"
"9","N","Crossing Over","$45,884","-","9","-","$5,098","$45,884","1","USA"
"-","5","Confessions of a Shopaholic","$35,578","-58.4%","5","-10","$7,116","$340,482","3","USA"
"-","8"," Garfield's Fun Fest","$25,379","-12.3%","8","-9","$3,172","$114,845","3","South Korea, USA"
"-","14","The Tale of Despereaux","$10,521","+26.9%","4","+1","$2,630","$304,498","6","UK, USA"
"-","7","Penelope","$9,393","-77.4%","6","-8","$1,566","$60,333","2","UK, USA"
"-","13","Yes Man","$8,521","-9.9%","1","-","$8,521","$733,349","7","USA"
"-","9","The Children of Huang Shi","$6,458","-77.0%","7","-5","$923","$44,229","2","Australia, China, Germany"
"-","11"," Hassan Tayyara","$5,979","-71.1%","6","-4","$997","$33,551","2","Unknown"
"-","17","Madagascar: Escape 2 Africa","$2,870","-7.3%","1","-","$2,870","$1,902,645","15","USA"
"-","16","The Unborn (2009)","$2,788","-25.3%","2","+1","$1,394","$509,011","5","USA"
"-","22","Twilight","$2,132","+28.5%","2","+1","$1,066","$1,251,059","14","USA"
"-","21","My Mom's New Boyfriend (a.k.a. Homeland Security)","$2,099","-0.1%","2","+1","$1,050","$158,189","6","Germany, USA"
"-","18","Role Models","$1,571","-45.9%","2","+1","$786","$132,076","4","Germany, USA"
"-","10"," The Tattooist","$839","-96.6%","2","-14","$420","$189,218","3","NZ, Singapore"
" TW"," LW"," Movie"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week"," Production Country",""
"1","N","The International","$234,154","-","19","-","$12,324","$234,154","1","Germany, UK, USA"
"2","N"," Day of the Dead (2008)","$132,589","-","20","-","$6,629","$132,589","1","USA"
"3","1"," The Curious Case of Benjamin Button","$127,851","-54.5%","15","-9","$8,523","$496,940","2","USA"
"4","6","Slumdog Millionaire","$93,685","+86.7%","11","-3","$8,517","$1,053,969","6","UK, USA"
"5","3","Confessions of a Shopaholic","$85,576","-39.4%","15","-1","$5,705","$278,970","2","USA"
"6","2","The Pink Panther 2","$82,512","-42.7%","7","-10","$11,787","$697,365","3","USA"
"7","N","Penelope","$41,551","-","14","-","$2,968","$41,551","1","UK, USA"
"8","7"," Garfield's Fun Fest","$28,944","-36.2%","17","+1","$1,703","$86,602","2","South Korea, USA"
"9","N","The Children of Huang Shi","$28,080","-","12","-","$2,340","$28,080","1","Australia, China, Germany"
"10","4"," The Tattooist","$24,344","-80.6%","16","-","$1,522","$180,442","2","NZ, Singapore"
"11","N"," Hassan Tayyara","$20,660","-","10","-","$2,066","$20,660","1","Unknown"
"12","N","Frost/Nixon","$18,616","-","11","-","$1,692","$18,616","1","France, UK, USA"
"13","-","Yes Man","$9,457","-38.7%","1","-1","$9,457","$721,826","6","USA"
"14","-","The Tale of Despereaux","$8,294","-41.8%","3","-3","$2,765","$293,144","5","UK, USA"
"15","5","Quarantine","$6,526","-90.2%","3","-16","$2,175","$93,992","2","USA"
"16","-","The Unborn (2009)","$3,733","-83.5%","1","-8","$3,733","$505,162","4","USA"
"17","-","Madagascar: Escape 2 Africa","$3,097","-26.1%","1","-","$3,097","$1,898,661","14","USA"
"18","-","Role Models","$2,905","-84.4%","1","-6","$2,905","$129,733","3","Germany, USA"
"19","-","How to Lose Friends and Alienate People","$2,320","+75.9%","1","-","$2,320","$81,784","4","UK"
"20","-","Appaloosa","$2,209","-63.8%","1","-4","$2,209","$86,721","3","USA"
"21","-","My Mom's New Boyfriend (a.k.a. Homeland Security)","$2,100","+51.5%","1","-","$2,100","$155,468","5","Germany, USA"
"22","-","Twilight","$1,659","+13.9%","1","-","$1,659","$1,248,449","13","USA"
"23","-"," Solstice","$308","-98.0%","1","-10","$308","$144,236","3","USA"
" TW"," LW"," Movie"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week"," Production Country",""
"1","N"," The Curious Case of Benjamin Button","$281,237","-","24","-","$11,718","$281,237","1","USA"
"2","1","The Pink Panther 2","$144,057","-59.2%","17","-2","$8,474","$574,497","2","USA"
"3","N","Confessions of a Shopaholic","$141,282","-","16","-","$8,830","$141,282","1","USA"
"4","N"," The Tattooist","$125,551","-","16","-","$7,847","$125,551","1","NZ, Singapore"
"5","N","Quarantine","$66,728","-","19","-","$3,512","$66,728","1","USA"
"6","5","Slumdog Millionaire","$50,170","-31.3%","14","+1","$3,584","$918,491","5","UK, USA"
"7","N"," Garfield's Fun Fest","$45,393","-","16","-","$2,837","$45,393","1","South Korea, USA"
"-","2","The Unborn (2009)","$22,628","-77.8%","9","-10","$2,514","$492,949","3","USA"
"-","4","Role Models","$18,651","-76.1%","7","-4","$2,664","$119,979","2","Germany, USA"
"-","10","Yes Man","$15,430","-37.6%","2","-2","$7,715","$703,544","5","USA"
"-","3"," Solstice","$15,050","-85.0%","11","-8","$1,368","$139,342","2","USA"
"-","7","Inkheart","$14,276","-72.6%","4","-7","$3,569","$265,041","3","Germany, UK, USA"
"-","8","The Tale of Despereaux","$14,238","-63.6%","6","-9","$2,373","$281,154","4","UK, USA"
"-","6","Appaloosa","$6,108","-90.1%","5","-10","$1,222","$82,546","2","USA"
"-","19","Madagascar: Escape 2 Africa","$4,191","+24.4%","1","-","$4,191","$1,891,532","13","USA"
"-","21","Twilight","$1,457","-5.0%","1","-","$1,457","$1,245,509","12","USA"
"-","17","My Mom's New Boyfriend (a.k.a. Homeland Security)","$1,386","-73.6%","1","-1","$1,386","$152,365","4","Germany, USA"
"-","15","How to Lose Friends and Alienate People","$1,319","-83.8%","1","-4","$1,319","$78,836","3","UK"
"-","22","The Spirit","$1,307","+3.7%","1","-","$1,307","$271,519","4","USA"
"-","18","Revolutionary Road","$1,228","-74.4%","1","-","$1,228","$120,826","5","UK, USA"
"-","13"," Hosh Ala Wakah Mink","$645","-95.3%","1","-7","$645","$18,644","2","Unknown"
" TW"," LW"," Movie"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week"," Production Country",""
"1","N","The Pink Panther 2","$352,874","-","19","-","$18,572","$352,874","1","USA"
"2","1","The Unborn (2009)","$102,064","-62.6%","19","-1","$5,372","$440,077","2","USA"
"3","N"," Solstice","$100,547","-","19","-","$5,292","$100,547","1","USA"
"4","N","Role Models","$78,105","-","11","-","$7,100","$78,105","1","Germany, USA"
"5","3","Slumdog Millionaire","$73,059","-38.1%","13","-2","$5,620","$844,552","4","UK, USA"
"6","N","Appaloosa","$61,953","-","15","-","$4,130","$61,953","1","USA"
"7","2","Inkheart","$52,028","-65.1%","11","-8","$4,730","$236,069","2","Germany, UK, USA"
"8","5","The Tale of Despereaux","$39,069","-37.5%","15","-5","$2,605","$256,358","3","UK, USA"
"9","N","The Wrestler","$31,725","-","11","-","$2,884","$31,725","1","USA"
"10","6","Yes Man","$24,737","-55.4%","4","-4","$6,184","$678,308","4","USA"
"11","4","Killshot","$20,047","-78.1%","10","-2","$2,005","$143,245","2","USA"
"12","9","Seven Pounds","$15,735","-67.3%","4","-4","$3,934","$265,050","3","USA"
"13","N"," Hosh Ala Wakah Mink","$13,750","-","8","-","$1,719","$17,999","1","Unknown"
"14","12"," Aasef ala el-iz'ag","$8,989","-50.3%","6","-2","$1,498","$400,981","4","Egypt"
"15","7","How to Lose Friends and Alienate People","$8,161","-84.1%","5","-8","$1,632","$74,859","2","UK"
"16","13","Valkyrie","$6,687","-37.6%","1","-1","$6,687","$582,766","5","Germany, USA"
"17","11","My Mom's New Boyfriend (a.k.a. Homeland Security)","$5,246","-84.1%","2","-11","$2,623","$149,722","3","Germany, USA"
"18","17","Revolutionary Road","$4,801","-11.5%","1","-","$4,801","$118,079","4","UK, USA"
"19","19","Madagascar: Escape 2 Africa","$3,369","+9.3%","1","-1","$3,369","$1,886,243","12","USA"
"20","8"," Shikamara","$2,757","-94.4%","3","-11","$919","$66,351","2","Unknown"
"21","21","Twilight","$1,534","-27.3%","1","-","$1,534","$1,243,286","11","USA"
"22","10","The Spirit","$1,261","-96.9%","1","-17","$1,261","$269,520","3","USA"
"23","20","Changeling","$781","-74.2%","1","-","$781","$278,077","6","USA"
"24","14","The Fall","$764","-92.4%","1","-6","$764","$14,037","2","India, UK, USA"
"25","23","City of Ember","$221","-78.8%","1","-","$221","$209,560","6","USA"
" TW"," LW"," Movie"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week"," Production Country",""
"1","N","The Unborn (2009)","$273,086","-","20","-","$13,654","$273,086","1","USA"
"2","N","Inkheart","$149,120","-","19","-","$7,848","$149,120","1","Germany, UK, USA"
"3","1","Slumdog Millionaire","$117,966","-33.7%","15","-2","$7,864","$735,224","3","UK, USA"
"4","N","Killshot","$91,549","-","12","-","$7,629","$91,549","1","USA"
"5","4","The Tale of Despereaux","$62,492","-50.2%","20","-","$3,125","$207,598","2","UK, USA"
"6","5","Yes Man","$55,469","-51.9%","8","-8","$6,934","$636,914","3","USA"
"7","N","How to Lose Friends and Alienate People","$51,247","-","13","-","$3,942","$51,247","1","UK"
"8","N"," Shikamara","$48,788","-","14","-","$3,485","$48,788","1","Unknown"
"9","3","Seven Pounds","$48,169","-65.2%","8","-11","$6,021","$233,509","2","USA"
"10","2","The Spirit","$40,408","-76.8%","18","-2","$2,245","$255,932","2","USA"
"11","8","My Mom's New Boyfriend (a.k.a. Homeland Security)","$33,041","-56.4%","13","-1","$2,542","$134,909","2","Germany, USA"
"12","7"," Aasef ala el-iz'ag","$18,082","-77.0%","8","-12","$2,260","$385,142","3","Egypt"
"13","10","Valkyrie","$10,711","-63.4%","2","-2","$5,356","$572,606","4","Germany, USA"
"14","N","The Fall","$10,098","-","7","-","$1,443","$10,098","1","India, UK, USA"
"15","6","Underworld: Rise of the Lycans","$9,769","-87.6%","2","-14","$4,885","$445,998","3","USA"
"16","11","Bride Wars","$8,135","-67.5%","2","-2","$4,068","$339,147","4","USA"
"17","12","Revolutionary Road","$5,425","-64.8%","1","-4","$5,425","$111,363","3","UK, USA"
"18","18","Bolt","$4,613","+132.4%","1","-","$4,613","$467,860","10","USA"
"19","14","Madagascar: Escape 2 Africa","$3,082","-18.3%","2","-1","$1,541","$1,881,450","11","USA"
