" Movie Title"," Distributor"," Gross"," Release"
"Drona","n/a","$6,983","10/2"
"Noroi","n/a","$6,819","1/10"
"Anjaathe","n/a","$6,773","2/14"
"Love Story 2050","n/a","$6,577","7/10"
"Evangerion shin gekijôban: Jo (Evangelion: 1.0 You Are (Not) Alone)","n/a","$6,391","7/3"
"Evening","Golden Sceen","$6,384","7/24"
"There Will Be Blood","n/a","$6,350","2/21"
"The Dead Girl","n/a","$6,121","2/14"
"Kathavarayan","n/a","$5,774","5/29"
"Romulus, My Father","n/a","$5,745","9/11"
"Miracle: Menantang Maut","n/a","$5,724","8/21"
"Jarum Halus","n/a","$5,363","1/10"
"Poo","n/a","$5,265","11/27"
"Karzzzz","n/a","$4,945","10/16"
"Ivanthaanda Hero","n/a","$4,793","1/10"
"Yuvvraaj","n/a","$4,650","11/20"
"Dead Time: Kala","n/a","$4,586","1/10"
"Hormones","n/a","$4,440","12/11"
"Ellam Avan Seyal","n/a","$4,050","12/11"
"Tai yang zhao chang sheng qi (The Sun Also Rises)","n/a","$3,640","6/26"
"Mor suit nam (Magic Boy)","n/a","$3,313","1/31"
"Fashion","n/a","$3,269","10/30"
"Siquijor: Mystic Island","n/a","$3,013","1/24"
"Vambu sandai","n/a","$2,797","3/6"
"Das Leben der Anderen (The Lives of Others)","n/a","$2,277","1/24"
"Vallamai Thaarayo","n/a","$2,142","7/3"
"Ugly Aur Pagli","n/a","$1,832","7/31"
"Punggok rindukan bulan","n/a","$1,631","9/25"
"Singakutti","n/a","$1,369","3/27"
"EMI","n/a","$1,193","11/13"
"Lakshmi","n/a","$1,093","2/21"
"Naana Neeya","n/a","$934","4/3"
"Ji quan bu ning (One Foot Off the Ground)",,"$518","5/22"
"Comme tout le monde",,"$419","4/17"
"The Elephant and the Sea",,"$343","8/21"
