" Movie Title","Distributor","Gross","Release"
"Mon meilleur ami (My Best Friend)","n/a","$89,845","6/14"
"Pistol Whipped","Sony","$89,518","9/13"
"Breach","n/a","$88,016","3/8"
"Dnevnoy dozor (Day Watch)","Fox","$72,469","2/16"
"Savage Grace","Asmik Ace","$68,985","6/7"
"Zombie Strippers","Sony","$68,878","10/11"
"Semi-Pro","GAGA","$68,677","8/9"
"88 Minutes","Nikkatsu","$56,359","3/22"
"Tim Burton's The Nightmare Before Christmas in 3-D (2008 re-issue)","Disney","$48,860","10/4"
"J.C.V.D.","Asmik Ace","$48,550","12/27"
"Boy A","Quanon","$47,274","11/15"
"Knocked Up","Toho-Towa","$39,876","12/20"
"American Teen","n/a","$34,496","10/11"
"Feast","n/a","$31,797","3/22"
"Mr. Brooks","n/a","$28,751","5/24"
"Fool's Gold","WB","$24,178","5/31"
"Shamo","n/a","$22,845","5/3"
"Alatriste","n/a","$21,970","12/13"
"We Own the Night","n/a","$19,919","12/27"
"Revolver","Asmik Ace","$19,305","6/7"
